,cont1,cont2,exp1,exp2
C01547,5.50413863949576,6.46431871196495,6.16119974549576,7.56471356696495
C07615,4.43458712453608,4.20391450018443,4.93921101753608,3.23044970018443
C07339,6.73533522506836,6.60624550569715,7.23130078506836,6.64098659569715
C07024,6.44018224257533,5.60603377254314,7.32160061857533,4.78616679254314
C06557,7.11213920281705,7.86411285772795,6.73139890281705,9.16644048372795
C03958,5.48700412075679,5.75177055028663,4.24308381075679,8.40543458128663
C04134,7.22872532414263,6.61258287493106,8.06214801014263,7.73820384893106
C06698,4.84689457255023,3.81184645507203,3.69525939355023,2.56618899107203
C14242,6.86585010790075,6.54354870591884,6.10725128690075,7.25975208991884
C06305,4.6840365226617,5.17380205148539,5.4812052606617,4.06391020448539
C00061,3.63698097039478,3.64343527639014,3.93949022239478,3.13925836839014
C01486,2.55979781714972,2.24120259761074,2.11918297514972,0.931630241610738
C03251,3.58217401675126,3.96001420463514,4.12532396775126,3.63640501763514
C05668,3.50264080431711,3.93042868273047,4.36837401431711,3.69070079973047
C09880,6.15215505229334,6.20660332817991,5.09721818029334,5.57008896617991
C09421,4.89580107213807,4.50041970641632,3.04794917613807,3.74432529741632
C07921,3.73932565280905,4.36758237587189,2.16537046580905,4.25008041187189
C02095,3.20332786897851,2.90128482792471,3.03255956597851,4.86688803292471
C11837,8.02537175103456,7.96182408975577,9.29540121703456,10.3189638047558
C04399,4.52650141449079,4.02059596683107,3.28506455349079,4.85776763983108
C17568,2.5023931568072,2.77150857020174,4.1888951578072,3.83402019820174
C10113,4.13998132722896,4.01212390494934,4.86570161322896,4.34935292294934
C01495,5.18659887293542,5.17278970727573,4.11446002293542,3.74977446727573
C00238,6.66608217742096,6.89136760660227,5.60378177242096,5.84627076760226
C02790,4.83013504376225,5.0299528276846,4.96773844676225,4.3193101626846
C00004,5.22370607802451,5.36010283695405,6.31622095602451,8.95914193995405
C11435,2.92112811430206,2.14704423440413,3.52043148330206,2.08021573440413
C06825,6.59284562704185,6.61260810291554,8.27852568204185,8.42080667491554
C01718,5.19980675231592,4.8647777607865,5.38127450831592,3.6129722957865
C00469,6.47391950638163,5.94337101829087,6.60721501238162,6.93686220729087
C00411,8.09376266883255,7.37922515226028,7.72268630083255,5.90378982926028
C02364,5.35784194372676,5.46332330402348,5.54591134572676,7.14487468902348
C06174,4.43490681671353,4.10312607781274,3.60380215371353,4.86547721781274
C02572,3.46540244284982,2.88074853311835,3.53472103684982,2.09798509311835
C07252,3.84719151951376,4.52078759123308,2.84716418951376,5.48381240023308
C17055,3.17028831999847,2.55255860493436,1.37178535699847,1.59343806593436
C03015,5.73982192257476,5.66346707239056,7.12626171157476,5.78988735439056
C07459,2.06463127339662,2.47111595267391,-0.0544086336033818,2.34547008967391
C09819,1.50927604318383,1.72812652400145,2.30288701718383,1.56070067900145
C05421,3.66523639215708,3.96729799523714,3.52687236715708,3.52719004923714
C14502,7.16855801296413,7.00063633432947,7.60423574496413,8.41743956532947
C12712,5.24566328286433,5.96997610767566,3.88375730786433,6.41599900767566
C03819,4.0115012104938,3.96718026815467,6.0215143924938,4.44921607815467
C07888,6.339176367829,6.48327854779531,7.826383224829,7.29737253079531
C03174,4.29704229333014,4.25451850150181,4.40529536133014,4.06144909450181
C00220,4.77003919823784,4.49295491492033,5.28235407323784,3.91316659192033
C04385,5.14597388360264,5.56859323001476,3.73464595860264,6.09709200401476
C01034,7.17754922510596,7.4830000133062,10.104520549106,6.6813807533062
C03971,7.58513747693148,6.69293174826855,7.27532271493148,6.78287006926855
C03840,7.56502258819812,7.72214069174305,9.07277529219812,8.47927074474305
C06634,6.95811223658932,6.65260149912153,7.22869017658932,5.84171862612153
C00512,5.65893956685818,5.59487009051363,7.73634987785818,4.41627578751363
C01897,8.759271435467,9.31355207523973,6.49679961946701,10.8955253472397
C05519,9.08579806210271,9.12517440385192,8.86829167510271,8.31920223885192
C01835,7.6571527452403,7.91065525536227,8.0141177092403,6.60330107236227
C06722,4.56066271252686,4.34076596891143,4.22083628952686,2.60119679591143
C00532,2.9199051368974,3.17199361967633,2.5922926388974,2.77936908667633
C13721,5.38589956541826,5.19518723858802,2.94978039141826,3.62177949058802
C12685,3.88952749624151,3.99117577024278,3.16221658524151,5.21333407324278
C04489,5.54998177970272,5.78172284447231,4.93218853270272,5.14593029547231
C02395,3.8989731898281,3.65944176968355,3.2861725418281,3.52232619768355
C01857,6.84251978618698,6.65340759158664,5.41131204018698,8.14831164958664
C00745,9.37891198474489,9.27207223226655,8.63917688674489,9.27580340926655
C04277,6.92798958016496,6.89158895457877,7.58816561316496,6.97223844157877
C06963,6.48363695254532,6.68915391141055,7.79837131354532,6.48780906441055
C03427,5.07471312991893,4.98698969959178,3.30554214391893,7.41755176759178
C00590,9.36166737246946,9.26944934448906,9.21317728246946,8.81034628248906
C05933,4.84082959298507,4.77560950625365,5.43532262298507,5.94105434225365
C07541,7.75259005764723,7.02532289744974,8.10278637064723,7.02017748244974
C10983,8.15063335358143,8.49270833492863,7.05282002158143,8.51886551992863
C01866,5.3207539568159,5.00840171491583,4.2045445688159,6.00727090591583
C01443,-1.50644014580586,-1.80360781605777,-0.365723533805864,-2.14144508305777
C09793,4.34013902537259,4.29118704486622,3.89054482437259,4.29538542586622
C09545,5.91417965132518,6.15969120701186,5.25144907332518,4.29436050801186
C05299,2.39179248513124,1.72414708609598,3.60357480813124,1.47889057609598
C00157,2.41765312230956,2.29985707796541,1.75551826730956,3.34412324096541
C13749,6.81275946333745,6.76336042443434,7.38268205433745,8.20070610843434
C01312,-0.591922990422453,-1.15303427447087,1.05783770257755,0.387405587529135
C10773,5.46712114264061,4.58335954666083,4.85589857164061,3.68788872366083
C01080,4.46192812270168,4.45338683863912,3.48648429070168,4.28242310963912
C04089,3.68290988996572,3.42923086138597,6.35737232196572,4.93145570338597
C05638,5.12669158614116,5.50878152784295,6.52242789914116,7.60647043584295
C02633,5.10895367812998,4.76450696172783,4.61435291312998,3.51749253872783
C03216,5.49401864687328,6.53153742065308,7.61475940687328,5.98273965565308
C01772,5.24807109581152,5.43396516382226,5.55528786981152,5.44064092782226
C07598,3.92948660078479,4.38189052870379,4.21690261378478,4.61645839070379
C01709,5.51696518277192,5.69070727089138,5.29006345477192,5.23937949689138
C14029,7.7754177359151,8.30309647030877,6.9102034719151,7.40637983030877
C02613,6.33434089259937,6.22485708872329,5.83851209859937,6.15517988472329
C02947,7.99409890416138,7.85227554114391,8.13613269316138,6.93041165514391
C06886,4.45023919311259,4.32572535323748,4.64280653311259,2.79674000623748
C00508,6.16615168674147,6.08772805476421,5.11268679274147,5.09120434976421
C08247,6.00671705256365,5.90886353899656,7.05257706356365,6.30020445599656
C00986,3.5135046360495,3.62217809138313,2.8341299310495,1.69433091138313
C01848,3.36624482909228,3.12830113829556,2.93098160209228,3.77382388129555
C04778,8.74056736212394,8.32714655212894,8.04531386812394,10.6858401731289
C03914,3.34549391190748,3.188521620655,3.46743913890748,2.539277593655
C03972,6.90142538716855,7.22168348696976,6.34575022016855,7.39985143596976
C14201,4.4676552978786,4.40527917374192,4.2096728658786,4.69789010774192
C00213,2.80183563660679,2.56585070158195,0.535214377606791,3.88999776158195
C05271,1.93156491385278,1.96304626066362,1.96119960485278,2.20803312966362
C00014,2.58738028073216,2.76458390952923,3.56013990473216,3.10196278852923
C13629,1.09994945428137,1.33464139445869,0.471741108281372,0.176777013458687
C00692,3.23191994073637,3.08246587960521,0.872379298736366,3.65453173160521
C03237,6.9468119704032,7.0240797538819,6.1343225734032,7.1597588428819
C07606,3.83805736832905,4.12479367450686,3.38788399232905,4.11432697650686
C03494,8.47353476302407,8.36433287293352,9.58526568102407,5.43787000393352
C14209,4.65464936369357,5.23595238973585,6.00029724769357,3.60030914373585
C01171,3.12401493650188,3.34057954269275,3.07159550350188,2.55345889569275
C04845,4.4308126804139,4.4033024962799,5.8414953174139,4.0050287502799
C11073,3.82196379666607,3.70459699509872,6.73714975366607,4.12900623209872
C07267,4.11213714794218,3.7811604436586,3.91164305694218,3.6007794446586
C09617,5.11999314693846,4.38690642178546,4.88270694793846,3.20473128078546
C02455,5.16446589773042,5.05936553892311,6.96246544473042,4.93362357792311
C06893,6.51679504737435,5.85743264788188,6.11780045337435,5.65121943488188
C06866,6.07932598180668,6.21890707266771,5.52649148380668,3.35394808766771
C06570,6.55329529306498,6.50723984158828,6.38771042006498,6.64093626358828
C05141,5.26434332934887,5.46961272389796,4.98727402434887,5.84754495189796
C15531,3.38626940041852,3.86769982584033,3.39093539241852,5.68136626184033
C01004,5.89870017157319,6.08148240597812,7.18977435157319,6.69280088197812
C03734,5.8252829136663,5.15038737817823,6.4830721016663,5.86654574217823
C04610,4.19277190177603,4.47437326486069,4.05159909677603,4.63213899886069
C00249,4.22382344504516,4.70820219955734,4.88868342304516,4.35776085555734
C06585,7.19037549568058,7.12417886196215,7.00454974668058,6.32866831396215
C15599,7.68096008610626,7.80018755215352,7.01789644710626,8.29553183615352
C14329,5.2288110933513,5.22637280659907,3.89281289635129,6.34271227859907
C03918,4.21547075943676,3.80045337392851,4.46237275843676,2.80039241592851
C08639,8.30471568639508,8.99135330413869,9.37012839639508,8.68290038813869
C12093,2.51260478245078,2.26842490596831,3.71489860345078,2.92441542996831
C12115,3.17614825844088,3.26036628367698,2.93262919044088,2.91045168767698
C06947,6.70008694378788,7.12653830114163,6.24401095978788,4.98740712314163
C05259,3.1493740098015,2.96089957002336,3.4661904728015,3.28784780402336
C02614,6.78716242888241,6.727449211984,7.36242603688241,6.001608522984
C03568,3.11798052437626,3.32235022281914,1.92935074537626,2.97404509081914
C15557,6.07790418820311,6.33470716099134,5.01620167320311,4.81910687099134
C05313,4.63605120378933,4.6445969887375,4.82506149878933,5.0316488367375
C00330,6.78353518993024,6.54908750958619,6.33914311093024,8.24516588358619
C03197,7.65841641046983,7.43041255202073,6.43882457046983,8.63391105402073
C00707,4.79306774958705,5.05155819360159,4.49812629358705,5.79559211760159
C00795,6.23012922144465,6.32785947588538,5.74165300544465,6.30238150088538
C06810,1.4004552093276,1.12989680838726,2.2461378913276,1.74678832538726
C03107,4.47458971671398,4.29641988010182,3.77920604871398,5.08053071110182
C12642,2.57971624624316,2.92425752937119,3.50736747124316,2.25854188037119
C03995,5.40895450510174,5.6900340698475,4.92481487810174,6.2625379178475
C15584,4.97201179097618,4.61537910399268,6.58988144497618,5.51013867299268
C04731,4.52959832036223,3.96574773798536,1.97752950136223,2.73884233998536
C10682,4.62336269152409,4.24182641936722,5.24275090652409,3.79182318936722
C14568,6.90256613768101,7.23311510930265,7.04383248868101,6.81922029730265
C03243,4.69197042805301,5.01618450940074,3.63080312105301,4.32766007140074
C00830,8.70848900950371,8.70605781706069,7.81809980650371,9.70961979906069
C03548,1.19166529122103,0.750187213118031,1.62949197822103,1.05266196011803
C09754,5.71859940380092,5.07287446946923,6.09734413380092,5.12509091546923
C00493,9.2290698924194,9.36702905950318,8.9538097374194,7.81029560050318
C05787,2.72850202631367,3.07599085846296,2.22189061331367,2.01649760546296
C01230,3.40748802843132,3.45538193402107,3.41354077943132,3.81561212202107
C02645,4.2048610996985,3.30361352664901,1.7668323776985,3.47002659064901
C00729,5.18344808309116,5.12988501046405,5.87081781409116,4.41049581546405
C01251,4.52261185172945,5.12116029013174,5.50964395372945,6.39857211313174
C05337,4.07607527260123,3.94224049387868,3.33668088260123,3.07236291387868
C01646,8.85268121469921,8.57067889704723,9.78584592869921,9.94954806804723
C02355,5.24410962964525,5.66380883634084,7.70707593264525,5.74649221734084
C03486,7.18410115301258,7.21541148204411,5.97836957701258,6.54326247804411
C00627,-0.944514950894827,-0.937507130123633,-0.0814160828948267,-2.41899163512363
C04268,7.25697810193055,7.33645302849219,7.72506112293055,5.88310527149219
C00944,7.62400025802726,8.05246542226541,4.85969988002726,6.55179708326541
C11539,4.03478405386992,4.01804378640525,2.83609124586992,3.04009697640525
C09885,4.55028200669236,4.49438915022796,3.36630235569236,6.08636208722796
C07456,8.33553062175874,8.74046443100643,9.65577284675874,9.01777676700643
C09239,5.08243706463321,4.72166095421173,5.37538234363321,3.57690013921173
C09625,7.07634969110278,7.19900091192092,7.56141855110278,8.07073369592092
C14777,6.1752858666845,6.64993999200309,7.4578928946845,7.49639830400309
C09314,4.68340084570873,4.5012987019828,4.67443994970873,4.9409519359828
C10256,4.41582917021684,3.97230265945357,3.25329707121684,3.72970301045357
C01987,2.16020207332157,1.97274666589226,1.45996877632157,3.85427100489226
C07255,0.72336394958305,0.709457039817712,-0.76828134441695,1.19133937781771
C02478,4.9549997901948,5.48981152096035,4.2273369171948,3.65567188696035
C02938,5.53954190724989,5.90080839652724,6.53646858924989,6.72663180152724
C03408,3.99406120193792,3.43913181117135,5.31586386793792,2.04569248417135
C01838,6.26161478073543,5.85968150329779,5.55494724873543,4.16770277929779
C04796,5.9491304168331,5.77248004414261,5.5389322538331,5.49858318614261
C05437,4.31868187684713,4.35386087046293,6.32151585284713,4.48701953746293
C04677,5.09920311904429,4.75560974853834,4.18118357504429,5.57948104953834
C07829,7.59052638172019,8.08408825049576,7.38557366572019,7.97806754849576
C02376,5.62924840991661,5.64196902077373,5.87584385291661,5.62567300277373
C00477,6.60314500740467,6.04887732696208,7.62268371740467,6.29808425396208
C00066,5.97211779246492,6.52551321324454,5.69681411146492,6.40744069624454
C06712,8.45112211330166,9.20105616508483,9.24934838530166,8.35002570608483
C07600,5.2048657215016,4.47284824457461,4.5726672055016,5.65309337757461
C00218,3.02032585012133,3.16296231387318,4.74530679212133,1.96017853287318
C08065,4.07911758200223,4.19375045361701,3.92007385200223,4.15113206461701
C03434,5.47532298394318,6.19701134420434,4.26604480694318,6.37496207020434
C01032,4.46120547165819,4.17769574783922,4.01219800465819,3.75873023883922
C08837,4.66089186068672,4.57791405915342,5.78575809868672,5.31079225415342
C13889,6.32973794653322,6.42028631774667,5.97329316353322,7.66457471974667
C03626,3.44889816958931,3.28561578361345,3.39995105258931,5.04657367261345
C11830,1.16147773794151,1.38485720569546,-0.17933648405849,2.25282088069546
C01311,9.03866507926675,9.45997550854519,9.10944542426675,9.76298658954519
C12128,5.87042102973803,5.8355256235753,6.42610962273803,6.3115070215753
C05892,7.1003376643097,7.45690123191463,7.9233527483097,6.43011847391463
C05726,4.3757703186992,4.29487674875396,4.9853207696992,3.41523506975396
C13665,5.18723523460909,5.95550190470084,3.95813252560909,6.61977821370084
C07228,0.693624498826862,0.0870809335637412,0.676139078826862,-0.856707552436259
C03852,5.71598614205298,5.97624969096175,7.10288497005298,8.32703400996175
C00738,5.93572962265895,5.52985172038244,6.05654943065895,7.15838883338244
C00464,3.18662233024732,3.45971754764232,3.52576702124732,2.86798743264232
C15801,3.9413001689465,3.64949043459156,1.7431273579465,4.09213186159156
C06996,7.68715343371029,7.68438109774308,7.38275876371029,8.66464402674309
C11033,5.93886811324696,5.90671566033392,5.82706323424696,5.71418471633392
C02555,4.49378982449915,3.92998628395264,4.51971794149915,3.63221260495264
C02928,5.73820743065685,6.27629220592406,6.69192448665685,7.18242752392406
C00750,2.30658561909845,2.36866032008309,1.75447066709844,1.82011363508309
C04451,7.3438708512412,6.99152975160678,6.4074594822412,7.40332031260678
C06415,1.18252731014741,0.458315159876906,0.984641142147408,1.93915184787691
C04743,2.99121837875202,2.55334940677289,3.38027003375202,1.06185387177289
C02183,6.35337502731822,6.23659450722558,6.41115244331822,5.93514439022558
