cont1	cont2	bcpd	bcpd2
Desacetoxyvindoline	5.58876276538852	5.07504911725262	3.97660299986743	6.33979287937872
7,8-Dihydro-7,8-dihydroxykynurenate	6.43828346490091	6.24368073399177	6.77168582832941	7.16570202340972
14-Demethyllanosterol	5.38500939863663	6.04639544360477	5.90374210633427	5.66548480907439
Ropivacaine	5.73487927191284	5.70415478023038	5.6958895985008	6.54129614182024
6-Methylergoline	4.7732021565939	4.21272435413827	5.11763221413023	5.76793231140842
Taurolithocholate	2.92681276891418	2.94569122723338	2.78569822304778	0.398159065463791
11beta-Hydroxyandrost-4-ene-3,17-dione	5.50518232699932	5.58960840825485	6.24495783566008	4.88359581506409
4-Pyridoxolactone	6.84509084518198	6.41105523830283	7.05333661739067	5.54476948733178
D-Fructose	9.54987189111844	9.71685587870721	10.3762691075844	10.000411807408
2-Propyn-1-ol	4.1171226635824	4.09812663604964	4.22890152981554	3.03814964466193
(S)-3-Hydroxyisobutyryl-CoA	5.02350406533099	5.07112019083535	8.04791244018167	4.78682819018533
Alloxanthine	0.746013841459566	0.876939827189394	2.01878223725509	-0.548335718890654
beta-D-Fructose 6-phosphate	3.41577086819909	3.6678950951986	3.83442838082212	3.02712624028143
dATP	7.57763616681554	7.77215764411423	7.99645454433999	6.67732052575012
L-Iduronic acid	4.49132694321202	5.14532154416192	6.1087456753525	4.54085060355075
Arylalkylamine	6.13777147125719	6.06073932878025	6.76663999692711	5.17094553573021
trans-1,2-Dihydrobenzene-1,2-diol	6.33490066035554	7.01509879854983	5.83678016893156	7.08095695424105
Dihydrostreptomycin 3'alpha,6-bisphosphate	3.10075141635307	2.88249833633836	3.66398933885317	2.10854927239753
4-Nitroanisole	5.03101734473804	5.21057468029098	4.41646103926579	6.28491290997529
2-Hydroxybiphenyl	5.46506480775373	5.76195822470605	6.79160096409676	5.55339918865157
UDP-N-acetyl-D-galactosamine	4.3766216790811	3.72112062771247	5.14570345550522	4.04231294291926
3-Carboxymethylmuconate	5.41149811531591	4.96246720992652	5.48538125357026	5.11975173087869
2-Deoxy-D-ribose 1-phosphate	3.69202615034421	3.74018555035914	3.45077306227958	4.18202506939997
Alkene	2.69348458535495	2.59143482451718	2.80026226635356	0.614713501239497
Benzonitrile	6.05498183796497	5.68039473488276	5.88416975346591	4.94614667329528
1,4-Dihydroxynaphthalene	7.78783821882057	7.46376680854777	7.13411125605417	8.4543094178281
1-(beta-D-Galactosyl)-2-(2-hydroxyacyl)sphingosine	5.36326111220922	5.09357697270434	5.51689854076354	5.96484221105781
Benztropine	4.86139695302299	5.20179517004803	4.72779603976412	6.54396372368075
4-Fluorobenzoyl-CoA	4.41106922693491	4.25942591453896	5.50802830748681	3.10895468560871
1-Dehydroprogesterone	7.82806067060537	7.88222391533432	8.78121928841647	8.3788959262982
alpha-N-Acetylneuraminyl-2,6-beta-D-galactosyl-1,4-N-acetyl-beta-D-glucosamine	7.19999545959567	7.67186031399895	6.96675505484167	7.7471640289344
Epothilone A	7.80882248360755	8.15373524814282	7.53806294239097	8.1125870069811
Metrizoic acid	6.24626455601119	6.64084738435368	7.50993539265051	4.92504886435556
Reserpine	5.54788579345563	5.99903161428668	5.58912248213933	5.94102471839019
Phospholipid	5.99929158576508	6.27037103533372	4.7510307524489	5.06636809716142
Diethylstilbestrol	5.52668296702811	5.89168988879939	7.1504200685727	6.13046688942501
NA	2.5997634450832	3.03577378094134	3.58974899289648	2.8405682661466
Dialkyl phosphate	9.30356388403973	9.62801380953481	9.06354249108565	9.19933805569027
3-Nitroacrylate	2.70906079733401	2.84268231252682	2.24803328168474	2.40723339281182
Agarose	6.9046113888614	6.59017061257851	7.92176334949882	5.88993428813923
2-Protocatechoylphloroglucinolcarboxylate	2.52815193592491	3.09812031418479	3.71942360676566	3.42447735256529
Aflatoxin B1	3.21230728789168	3.18053294957283	3.11888699886597	2.60585968433911
Isoamyl formate	3.5821780330574	4.18611057023495	3.20201266859608	3.99467177473794
Aphidicolan-16beta-ol	2.60468586475339	3.01624164772102	3.95563016579252	2.7770808308083
Demecolcine	4.85981931534797	5.15935837452216	3.83502025074924	5.13898985492402
5-Hydroxypentanoate	3.30154114038438	4.29855503910913	2.3385114509715	3.51105028839223
Alkanesulfonate	5.31372671726085	6.47188991725513	6.26538310105676	7.35209224300689
2,6-Dichloroindophenol	9.03483021766363	9.08235640533772	8.75178885346133	9.27921748290676
2(alpha-D-Mannosyl)-D-glycerate	6.47518524013648	6.42869948947838	7.47501582667	6.35862149577465
HSO3-	1.61682155207657	1.62704627902233	3.07969411842812	2.68501696658482
Dihydromonacolin L	5.9554331839989	6.33535888141122	7.24437989346993	4.56929990471169
Chondroitin 6-sulfate	5.14936502675979	5.55323948716833	3.25929655947849	4.28192499363003
(alpha-D-Mannosyl)4-beta-D-mannosyl-diacetylchitobiosyldiphosphodolichol	8.884862680765	8.57155798605758	9.1758685019949	7.8177631566351
Plastoquinone-9	6.01029476613687	6.06910386715878	6.05582278086207	7.50425462975402
Amylopectin	4.48307684569554	4.69745746864882	2.96819446214449	5.13653390638155
(S)-2-O-Sulfolactate	2.4750569127538	2.69148726695723	2.7303315706166	2.55239828920536
Enniatin B4	5.09357927624063	5.30447960124612	4.53495904377433	3.35299492110083
6-Deoxy-D-glucose	7.37994153075174	7.76995023553758	7.7022194823115	7.97468538626131
3,3',5,5'-Tetrachloro-4,4'-biphenyldiol	3.21193767075503	2.47923841876642	4.08297533414249	3.90585916724926
5-O-(1-Carboxyvinyl)-3-phosphoshikimate	3.46941738759483	3.46982935836679	4.11133059905282	1.9841754641141
D-Pinitol	6.9690500657842	7.78552867427967	7.74775110148741	8.32430861146293
N-Acylneuraminate	6.83354368873404	6.59034214557364	5.08427408400197	5.9977752113934
Betaine aldehyde	4.42091068987056	4.36792890793413	3.55507911456558	4.17098568169284
(R)-Propane-1,2-diol	4.0249785831616	3.35581626937622	3.38441896503771	2.02585669154313
4'-O-beta-D-Glucosyl-cis-p-coumarate	4.4563347421856	3.57148697089843	5.63593820566247	5.27346052811755
Calycanthidine	7.21243507951081	6.4699292685483	7.78328727682811	6.12452809747549
7-Dehydrocholesterol	5.11724649829499	5.79164579310615	5.35347390963163	7.49777893873706
9(S)-HPODE	5.51731242885705	5.31066788259996	5.14904370088241	4.38703993411215
Selenium	8.26281116614433	8.4015690545191	7.20917690458154	8.83927338517858
N-Ethylglycine	6.73873719303812	6.50072051576785	6.17029666637777	7.51786937150725
Kainic acid	7.43408883431672	7.22681776553659	8.93033902056331	5.94318975450195
Aripiprazole	8.44079460429054	9.11123242173019	7.86078987940324	8.99049448783344
NA	4.37444514738661	4.09291845144204	3.58641053835926	5.29962899695409
Corniculatusin	4.79563059406841	4.63735036599631	5.57738019436569	3.51800915171672
Benz[a]anthracene	5.33440894336482	5.24378471275345	3.79900118344348	5.36868882080671
Sinapoyl aldehyde	5.91321486637114	6.4616011360143	6.45447233857257	5.06390180031458
1-(4'-Hydroxyphenyl)ethanol	3.99685049515614	4.11421808635342	5.15737011201542	3.05721331483487
Ryanodine	5.45387994814633	4.69356981717638	6.53934541430366	4.41640691399815
Monodehydroascorbate	3.58273375589291	3.62347233862706	2.60503819021993	3.05056293886529
beta-Alanyl-L-arginine	5.70697479235743	5.36033695433861	5.40216899779662	5.38302814845896
Precocene I	3.10560492705528	2.97451107765938	4.53404077307472	3.19255780936497
N-Acetylserotonin	4.53529399175813	4.58008080733662	3.84281738618717	3.65702056498046
3-Hydroxy-5-methoxy-6-prenylstilbene-2-carboxylic acid	7.78311136032375	7.9062078910567	8.35804208330263	7.06412175360882
Semiquinone	4.3115534395847	4.4353543883953	2.58194978006069	4.60945537426668
CoA-disulfide	3.60515602968253	3.32516959418195	4.87602106468811	4.62231880414496
L-Guluronic acid	6.17082688262159	6.45244365965911	8.46167539717965	6.19905088606907
4-Methylthio-2-oxobutanoic acid	-0.990205980558851	-1.22989640969977	-1.34928469569909	1.21127086620166
1-(5-Phosphoribosyl)imidazole-4-acetate	5.20397148547359	5.20691854935489	6.29391596962498	6.02164672877242
Phosphoagmatine	5.41351840186001	6.08891136537333	6.42437244023802	6.4247550671028
2-Hydroxyethanesulfonate	9.68885245669671	9.64252060983185	9.66962070184103	9.69915868744629
Cefonicid	3.87824183283304	4.42031700036855	4.5648249360267	3.9408317983385
Phenol	3.39555725281208	3.32539014068723	4.62231254854624	3.6391265964614
Nandrolone phenpropionate	9.57086565649172	10.1000013699899	9.65955007999147	10.06399961306
Renilla luciferin	5.73448670567898	6.22955052149644	4.84883422047946	6.53382927609418
D-Aldose	4.98826808561846	5.11064900268356	3.9546539774235	4.89747173966031
5-Hydroxymethyl-2-furaldehyde	6.02415442285695	5.73369054626299	5.97910161711303	7.66619897048217
Phylloquinol	4.10523155093459	4.3028945761073	4.04462834635351	4.77240421732559
Moricizine	2.57793511541493	2.78278031375968	2.04735599279879	1.72168991227659
(4R,6R)-cis-Carveol	6.54190764161032	6.281780733121	6.92362209934022	4.14030263825367
Oleoyl-CoA	5.17801773877321	5.13963128936487	4.35561499102506	3.70509298243835
Benzphetamine	4.80216481264823	4.57050230579678	6.55634235680373	5.87975001995504
Glutathionylspermidine	2.36855047960704	2.05474906998713	3.14104362229865	3.08836479341967
Apramycin	3.40876681461244	3.50033159155243	3.17873531523812	3.57573581773241
1-(5-Phospho-D-ribosyl)-ATP	5.96476151482265	6.01443316539906	5.60440068146663	5.63492330908784
D-Arginine	3.09673957578294	2.89131614748346	3.33953850212651	1.7778708969375
2-Chloro-1,4-naphthoquinone	5.99907318929007	5.91021695391527	5.27580463833182	6.89060018798347
N-(6-Aminohexanoyl)-6-aminohexanoate	7.48430694183658	7.79618691971708	8.44824645453526	8.66798334890466
Carisoprodol	6.89455965701522	7.0130706567062	6.51783753440587	6.09911492206604
Neurosporaxanthin	2.34250239520039	3.085944502459	1.68051306747362	2.99489837869924
Cortancyl	5.2539135753398	5.0203242950809	6.05175846916145	6.8572571408023
CDP-3,6-dideoxy-D-glucose	5.0198307649511	5.53968663837657	3.45348424261246	4.28812408461143
Protriptyline	6.80992383662728	6.45842383898461	9.22317298551936	5.60325836408766
4,4'-Dichlorobiphenyl	5.7664329752605	6.02773008180408	5.98771120363287	5.53276849907382
NA	2.38313991556389	2.49282902752814	1.62906665352778	3.58219754475044
Trichodiene	4.32328123653537	4.38147230196614	6.77306797340812	5.34789638397257
D-Xylose	7.25437693555276	6.77666045889342	7.57860904412522	5.17978516834363
2',3'-Cyclic CMP	6.8694598473262	6.47434327567315	6.82790535648913	6.60207422224237
Kojic acid	8.66119181888009	8.70674227921988	7.31082055672716	9.64604253110425
5-(3,4-Diacetoxybut-1-ynyl)-2,2'-bithiophene	3.03853468036073	4.20344141475174	2.490079974616	3.86004191793741
Glycolate	3.65850995947594	3.67227180334241	3.63545435999312	3.06363587929132
Sulfamethizole	4.25134215393214	5.2722435495486	3.25106903539165	7.03195815313326
N-Acetyl-D-mannosaminolactone	6.990707656278	6.50385962380102	6.74810798311299	5.55930147724977
Testosterone glucuronide	5.20428701764267	4.82579530910836	6.10816431589463	4.31545905565025
Bendiocarb	7.96588745546683	8.00245137506779	6.48683715783665	8.70507917760018
Estradiol-17beta 3-sulfate	6.12009736570993	6.40063787334049	7.06540270504632	6.1320700506024
L-2,4-Diaminobutanoate	5.28490191785217	5.55427086254001	2.9327952122036	5.70529832592759
Icosatrienoic acid	8.65934346630576	9.16556481032267	7.76286887333062	9.85523764369667
Isocitrate	6.03679560102688	5.45878678023176	6.11834118525142	5.38430411260024
beta-Alaninebetaine	6.38374852384472	6.94991584566961	5.56524818731854	9.25358383102006
alpha-L-Fucoside	5.05602007165992	4.42200655830202	4.69501803936197	6.06908618699441
Glycogen	4.66990969866022	4.76821257321514	4.54547805757015	5.24655578346744
Nicotinamide-beta-riboside	3.55792989759691	3.73802313717044	2.54781658065594	3.0629672578473
5-Dehydro-D-gluconate	2.43633955458368	2.81539268313224	0.978368179490825	1.93493301176578
1,2-Dihydrosantonin	4.55430235834943	4.4525137708996	4.54706072767266	6.01963544278933
Glycosaminoglycan	5.05463755941973	5.08877346252268	6.0141490295343	4.32614263227333
3,6-Anhydroglucose	8.65525566689809	9.13729991428726	8.16042022415894	10.0305065982979
Malvalic acid	7.35682382874617	7.42509290549318	8.27344494467696	6.80794446701894
Methyl allyl disulfide	4.28737771014987	5.19777217080234	3.48449513238446	5.48108076521088
Tricetin	6.86758925979889	7.39903032675482	7.54804795303991	5.93019342449369
Corticosterone	2.82932157576786	2.95306189723689	2.89043272126264	3.51912289146056
2-Carboxy-cis,cis-muconate	5.2396128725581	4.98239120418847	4.75721152392741	4.76396392933777
Glycyrrhetinate	5.94352099949417	5.64863127572062	5.90013290357237	6.41826566987156
Isoflavanone	1.6052232760718	2.15634909599612	1.1451675870017	1.86595611518371
Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-isoglutaminyl-L-lysyl-(glycyl)5-D-alanyl-D-alanine	7.38541156158839	7.58818887932143	8.51510487220007	7.11281113238091
Taxuyunnanin C	3.6243997549349	3.70848377546078	3.76136875959345	2.62142334021129
Aflatoxin B1exo-8,9-epoxide-GSH	1.37908705665719	1.93050861773871	2.33534284003572	1.13466219580012
P1,P4-Bis(5'-adenosyl)tetraphosphate	2.51460289822165	2.53723644617694	2.47291445611151	1.78979510317225
Crocetin	1.05848958688968	0.759451542555151	0.542705446390103	0.603994878001681
3-Hydroxy-3-methyl-2-oxopentanoic acid	4.17592666919081	4.02749169448458	4.6338001404907	4.56028452850887
Eplerenone	6.65160812241761	6.73103179583257	7.85006110664843	7.03989758730489
Cucurbic acid	3.8768824512675	3.62015777515882	2.87493079127603	3.56219133627933
Benzylsuccinyl-CoA	2.54636543230224	2.62820712794263	0.840494149489949	1.06682176250609
Nucleoside	4.33283207050295	4.84676638720798	5.94578472416954	5.31123801505631
alpha-Farnesene	5.01234903011154	4.39283096736064	4.42959140812426	4.88908389653664
1,3,7-Trimethyluric acid	5.49311896239046	5.23208187881775	6.22866683866773	6.72781447026781
Vicianin	5.89513582689934	5.76300987211248	7.55383326043523	7.72844633113958
Solanine	4.50996412490865	4.63549240158968	4.74557591418952	4.93158080143152
Nororientaline	4.84713321090095	4.68367735077297	4.54664497087878	4.07437603451798
(R)-Mandelate	7.24609901819776	7.61944064078897	7.43746312091767	8.65288975404607
Pravastatin	8.16150072063056	8.57068000345235	7.62403053790591	8.29570622985878
beta-D-Galactosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,6)-N-acetyl-D-galactosaminyl-R	3.34427734562755	3.14291818478375	3.25427674446144	3.95475558322027
10-Deacetylbaccatin III	5.98242330426065	6.11116563450198	5.79476649621441	6.8147350674304
Daunorubicin	5.03715395403906	5.19810301100043	3.05083728075334	3.82437978592066
L-Iduronate 2-sulfate	7.6418963709097	7.31951499566649	8.1380868353484	8.13642980693636
Obtusifoliol	6.86046147261857	6.73614071603721	7.30168931853575	5.49084834497659
Itaconate	7.15243228884964	7.51497993557846	5.965704768671	7.92030995853961
Farnesol	4.39945877313402	4.90282271628772	3.31838525256683	5.66717142210992
trans-beta-D-Glucosyl-2-hydroxycinnamate	7.08948125010907	7.50873667546714	8.81537070620554	6.86837650229602
Levomethadyl acetate	6.41828222081083	6.08728657867758	5.93760390010975	5.31973613132962
Rotenonone	2.46118507298572	1.74685843923781	0.990879186388538	0.382525267989929
1-O-Galloyl-beta-D-glucose	3.1358285311221	3.33726432647217	2.55207659755553	2.88243550788182
Hydrocodone	7.74721439059977	7.5817717066823	8.13254899008313	5.9138223355124
Car-3-ene	4.07789430976444	3.89121826757804	4.64507438518807	2.97805457519097
N-Acetylisoniazid	7.63139224374134	7.74523931705881	7.86508608777401	7.80368650205011
NA	6.31786942485383	6.42524234582599	5.41087277288404	6.59701042215747
Pentanoate	2.85801828550976	2.24552785883526	4.91563770574807	2.44516869450853
NA	3.92202714367727	3.2385807526566	1.67933659556717	2.47838938048737
1,2-Diacyl-3-beta-D-galactosyl-sn-glycerol	2.40522370733095	2.54820208500482	0.460062682446193	2.51141817192593
Selenate	5.38046697082273	5.91022973729871	5.07698847981802	7.67517920357445
1,2-Dichloroethane	-2.07917192238977	-2.31327418738911	-3.12246311242562	-2.5155330465289
Methoprene	7.42279520243246	6.83070969927794	7.65040057718923	8.70887807087744
2-Aminomuconate	5.58176764022372	5.92692477245456	6.0716718488542	3.4182668530122
Amidine	6.62954175476149	6.48099805519004	4.45473747031436	8.68527936499772
3,4-Dihydroxyphenylacetate	4.55531877495251	4.37256739992294	3.51185755325296	4.07070126253235
Benazepril	7.8696616865114	7.32401628150656	8.57852991842623	6.04714566185292
Arachidonyl-CoA	5.37921824924515	5.40854152381937	4.62512777296762	4.7804396415175
Cyclohexanol	3.0368251196547	2.7708047242371	4.25204261386569	1.51776233681371
1,4-Dihydroxy-2-naphthoate	4.84339765141216	4.98881078626659	6.15293475329899	4.7546483946158
(S)-Nororientaline	6.8014835191509	6.61601056207625	5.45985512666503	5.91928213011864
Long-chain acyl-CoA	2.10779042868842	2.16933020854523	-0.581258343913849	3.22334776632617
3-Hydroxy-L-glutamate	4.85704580935675	5.18176771080173	6.09456804944706	4.35889119678804
2-Hydroxy-6-oxo-6-(2-hydroxyphenoxy)-hexa-2,4-dienoate	3.40771278174173	3.43761935240058	3.68858333970912	2.45296856191264
Oxidized Latia luciferin	1.9091210337277	1.62515749530529	4.3474208739234	1.76766572375161
Dihydro-4,4-dimethyl-2,3-furandione	9.19240047108575	9.01780253640847	10.5336107151351	8.94594198944129
D-Cysteine	5.33469219776086	4.6771017837393	7.34061209546563	4.96082679265486
2-Nitrofuran	6.02819731109259	6.23088232877147	6.36747533880117	5.54834114081011
Thiol	5.25078944265798	5.12383219055161	3.98871694022341	4.3567252447921
Gitoxin	1.83750441878545	1.99247760793116	3.74388475396455	1.71936439076039
N-Acetyl-beta-D-glucosaminyl-1,6-(N-acetyl-beta-D-glucosaminyl-1,2)-(N-acetyl-beta-D-glucosaminyl-1,4)-alpha-D-mannosyl-R	5.14608152044148	5.04130293447303	5.8279430797599	6.29688671260049
4,4'-Diapophytoene	7.69539387271362	8.23467811019771	7.61639023305616	8.85790849636379
L-Lyxose	7.75079911891395	7.66201917625624	8.51844648315647	9.50456233791877
D-Glucose 6-phosphate	3.96583734101208	4.27399586971441	4.28182247214669	2.90075267688946
Cholest-4-en-3-one	8.03165421764844	7.86932541103009	8.87910295884486	8.19009046993579
Oxazepam	7.99825145772606	8.71112416415284	7.98148235827956	8.74915918484241
