Compound ID,cont1,cont2,exp1,exp2
C08742,6.376620515,6.896109995,5.993747357,8.542975658
C01073,5.152662836,5.014608027,4.233790587,4.716891896
C05999,3.325000761,3.253333128,4.497422418,2.421423293
C02724,4.699625877,4.446750303,4.441280659,6.28187857
C02872,3.007572935,2.943801527,3.770912121,2.428031198
C13645,7.433200267,7.369954969,5.788618418,8.554196885
C10829,4.656329421,4.47895499,4.248914445,4.968024497
C01231,2.332080039,1.722593167,0.263248951,0.667635733
C05140,5.28312144,5.745614424,6.415751647,5.197647006
C11805,2.417177888,1.938328026,2.605645281,0.541453362
C02944,2.335025611,1.648491161,1.836903222,1.398757505
C16545,1.389032889,0.93388495,-0.157320653,0.189239329
C15607,3.643918637,3.263194443,3.915806341,3.398639264
C06157,4.053283898,4.700987692,3.729588686,5.613544125
C03577,7.054834157,7.121959592,7.665262537,7.126368686
C06740,3.805224862,3.441953742,4.642050165,3.188472741
C08355,7.319698755,7.856417105,7.780994905,7.28028754
C08819,2.333546239,2.342363619,3.149515497,2.700989553
C00850,3.148488677,3.065686495,2.60848458,1.939689607
C01499,2.851009749,2.403107144,2.828165365,2.803002355
C15543,2.097767009,1.686607594,1.372583427,0.323775429
C01169,3.822535672,3.948149459,3.853062007,3.485809214
C02678,4.769231426,4.381950109,4.705133526,5.406060577
C01528,3.559258262,3.44524644,3.641050606,5.085641644
C01937,5.006600515,4.894258306,4.03150199,3.244230137
C04884,6.974722681,6.926602464,8.563677378,8.020581013
C05714,6.907018778,7.402514336,8.452441624,7.397327866
C03910,1.582597375,0.966226707,2.543248489,3.240865747
C02590,5.58679757,5.499759004,6.608398379,6.954741197
C06178,2.701996222,2.232452473,2.799986214,1.614344492
C10379,4.6494122,4.805684716,3.133490946,4.144581906
C10890,5.070309604,5.058907252,5.235953982,4.576299918
C06770,3.666427144,3.375896103,2.963141809,4.574016973
C10078,3.368626366,3.577648725,3.393411377,3.223250595
C08816,5.243754737,4.88912122,6.385280906,5.402650424
C08103,5.13070811,5.065732985,6.453954754,5.73966699
C06061,1.547294967,2.277803315,2.568895776,0.835135102
C03077,3.128826739,3.831105385,2.68310549,3.095183009
C02895,7.597308596,8.505340888,7.492362968,7.251312819
C08086,3.820032696,4.006603414,2.80947357,4.345604006
C07778,6.110585957,5.725567893,6.398354256,6.037269965
C05130,4.610113048,4.464974172,4.339804734,4.238764763
C04442,3.623749125,3.130103584,5.051839533,2.408631751
C00113,5.165397289,4.572973429,4.151557976,5.203965325
C00662,5.336293664,5.565223339,5.985879091,6.463346649
C02632,6.611093458,6.408554756,4.888202158,7.089230158
C05727,4.575598262,4.163445011,3.455879037,3.458875543
C12370,3.295141196,3.003831363,2.989427334,2.344447514
C00448,2.40665037,2.040378438,2.169726331,1.799892334
C01342,-0.089321892,0.54067961,-0.139431863,-0.753588824
C02948,6.072516023,7.217152748,7.809411176,7.074355546
C07434,5.046931331,4.762853464,4.481736631,4.688140453
C06961,7.093861968,7.367065869,6.439835565,7.069349738
C06160,3.987190278,3.876035723,2.932232845,4.673971449
C01008,6.29592395,6.202206341,6.267898523,6.208851972
C01263,5.971437583,5.771372622,6.48291793,5.976527604
C11808,2.585996975,2.15952341,1.353580586,2.570140862
C06957,4.994059598,5.007862909,4.857803895,6.707077279
C05767,8.173719522,8.379761459,8.572572352,7.919366479
C08874,3.013551488,2.890201947,3.85037679,1.9381319
C06056,5.120045111,5.24388767,6.222293472,3.548039453
C00545,6.31482904,6.015546911,7.802120036,5.229632486
C14592,4.533784089,4.075799177,2.770252562,3.82405142
C09832,6.491357351,6.038286021,8.249488528,6.312434658
C07254,6.08215581,6.331554591,6.952786688,4.822779059
C04101,3.329681836,3.081059853,3.897918931,2.005038308
C01672,5.269623729,5.914306643,5.589293824,3.624187671
C11473,4.431157893,4.568428453,5.331368673,4.23623479
C05263,5.933369829,5.436918784,5.511467175,7.01802071
C03985,2.787154815,2.748961978,3.322466263,2.635191134
C11436,4.784356116,5.62753289,5.295377391,5.034047488
C03164,5.100475479,4.344275897,4.773326368,3.166044537
C00338,5.621758123,5.695453344,6.318781951,6.402491654
C00697,5.357774979,4.775283478,6.123688962,5.131786363
C00200,2.880437884,3.6273856,1.896803358,3.688693499
C03884,3.052730953,2.890808208,3.718071672,2.76493819
C17715,3.877326978,3.435043702,4.770726192,2.78452525
C05399,2.434202681,2.43760281,2.848884987,0.867064774
C04775,8.973275532,8.854693701,8.416705442,10.00085162
C09982,5.142369461,5.300412482,5.044855005,7.860337202
C02197,4.195811948,3.230649626,3.802935569,2.444735201
C13258,4.608468485,4.076069329,6.278244309,4.223207078
C01326,4.213556443,3.519381164,3.417364295,5.176581678
C01785,4.819728782,4.980563623,5.781070543,5.21223552
C05466,4.613376212,4.798507693,4.763468002,5.360618375
C04191,3.735407529,3.163794414,3.721709782,3.191964781
C01227,4.256632029,4.25396451,5.40905364,4.027320451
C02718,3.534816251,2.665037615,2.35309224,3.271119373
C06876,3.373424247,3.567717745,3.445475687,3.107232558
C07588,6.175504388,6.585329656,4.943087998,5.697652031
C01795,3.935753129,3.768856863,4.702507398,3.428614232
C07486,7.940282712,7.760317264,7.832090877,5.943333783
C06330,5.252092128,5.456397868,5.22940034,6.377973584
C01834,6.755230506,6.847495055,6.872238123,6.179695432
C05766,4.045070911,4.610676676,2.995512954,3.487209221
C10409,0.514137668,0.915300407,0.981773661,0.9195745
C14394,5.031237535,5.919351887,4.406533857,5.697227085
C01328,7.264335159,6.752734074,7.889178457,7.169486568
C06511,4.849189677,5.032801881,3.985132941,3.749286905
C00010,4.11257019,4.32295055,4.625741334,3.244850375
C16495,5.520156777,5.399394581,5.299367708,5.169651395
C09094,5.026683556,4.121642806,4.829204918,4.41636853
C07967,3.072230968,2.866933965,2.70730787,2.05661338
C01144,8.314615247,8.137014288,5.846208474,8.546869655
C04530,4.549868159,5.183773066,5.072777957,4.674801599
C03012,1.962850129,1.952989696,2.888578408,2.632335333
C05996,2.328832915,2.122955147,2.181722109,1.561856669
C06309,6.059057631,5.853460418,6.846004089,4.618894227
C02879,7.786522282,7.731288388,6.544434531,8.084227774
C00156,7.253255615,6.987913678,7.984868088,8.786370752
C04732,4.977281311,5.205353461,4.002182787,4.533909479
C11525,6.880673604,7.157952975,7.695904714,7.024098828
C17541,6.575710381,6.497124218,6.224933729,5.701824328
C02115,5.173883876,5.34497933,5.388726642,5.327296379
C16433,5.065601941,5.288969689,5.40201957,5.309385459
C06265,8.10571471,7.766318404,8.871268377,8.645110553
C03997,0.190243917,0.347527953,0.562303657,0.918981491
C14355,5.33465857,5.630507712,5.432648561,6.274818146
C05300,4.193746637,4.367571892,5.600415884,4.443111732
C03736,1.508312608,1.691486711,1.54453078,1.731379933
C08404,3.612313757,3.431461677,2.997349316,3.572652929
C18411,4.720667639,4.573845367,4.302316754,3.651772649
C01504,4.083524061,3.925222745,3.815030052,2.8492012
C01875,6.967993556,6.97735365,6.369465732,5.966244563
C08187,6.374450947,6.218633422,5.686701316,7.266609832
C00196,2.778791253,2.971741941,2.990350726,2.084064316
C07519,6.083173536,6.386652361,5.829692535,5.718033835
C01135,6.560355957,6.628660869,8.495875848,6.47913496
C07584,2.615622147,3.317636482,1.48589641,3.553696837
C08409,4.505465724,3.989063558,5.166708252,4.364261401
C10772,8.308143863,8.848233079,6.944993131,9.098836656
C06197,6.00607979,6.478871965,6.138667481,6.040390074
C09675,6.820106734,6.314661314,8.618563808,7.40198257
C13976,8.512439319,7.885544509,7.217465694,6.776702071
C06808,5.254074115,4.547312513,5.611966815,5.262101222
C03004,5.531933938,5.944487041,6.070074913,5.728338208
C13553,7.160076558,7.227965646,8.853524378,6.523396178
C07338,5.018737702,4.361365812,5.006254494,5.426978394
C12833,5.768440488,5.668814032,4.153687175,6.409592402
C05272,3.934054303,3.731281615,3.444076659,4.817991803
C09023,3.354904621,3.343820825,3.149178477,4.079287597
C13129,4.906690075,4.807390134,4.83088888,4.70187125
C04534,3.874380729,3.719598949,2.889704627,4.231040059
C14142,6.573781998,7.374256735,7.037696238,7.201607853
C03112,3.704866512,4.045712672,3.373353902,3.371431685
C02675,3.439935028,4.08132363,3.303679325,1.361964118
C14707,3.196949612,3.040606251,2.582728044,4.230418695
C08423,7.257088729,6.251414604,6.411758481,4.259621491
C00171,4.232346399,4.469086852,3.624893701,2.739547695
C12083,3.81343883,3.51657907,3.569889241,3.493734686
C06131,4.749948206,5.43075112,5.896106127,5.945640884
C00376,4.034615454,2.786968448,5.592772287,3.634998151
C02674,8.3420908,8.521039195,8.498707243,9.750677917
C04352,6.371994595,6.908947462,5.272696922,5.974512506
C02027,3.544692779,3.752592271,2.558044286,3.533356415
C04785,5.604182092,5.067005252,4.960674738,5.305153397
C13828,5.515312414,5.472862226,4.490571931,6.358416789
C02700,7.249951249,7.328536097,9.253232823,7.339037842
C08353,4.379787094,5.177180134,4.142863055,4.491529942
C07639,6.649183772,6.68926303,5.153297025,7.002921889
C00725,7.34978581,7.283594543,9.008413715,7.262770736
C02419,8.952575878,8.77291453,9.248339403,9.811007118
C08142,4.927796407,4.971201158,4.423912652,5.265926882
C07221,5.142336533,5.173492046,5.060460945,4.460315161
C02557,7.467092445,8.078553199,7.054073734,7.228078598
C00570,5.571566722,5.750822235,5.904339188,7.51044782
C10017,5.431603208,5.197632209,6.482920607,4.619947854
C10350,7.750640866,7.520273258,7.595204313,9.576777397
C14387,6.773162173,7.28861658,6.518533955,7.958797696
C01596,5.035029582,4.520468306,4.895490483,6.901776482
C05349,1.732281519,1.634918306,1.065872105,2.675692874
C08382,4.799257076,5.024378655,6.673988516,3.881907716
C01798,7.259280099,7.361859132,7.39472492,6.282590114
C02567,3.97763282,3.067097223,4.658962198,1.917695431
C08645,0.383890161,0.607092529,-0.968314895,-0.090524214
C06603,5.549414953,5.415407166,5.497801668,4.712121832
C02493,3.755650278,4.412733343,3.291875483,4.070236777
C04205,4.776982348,5.405037883,3.252024947,4.859343414
C17571,4.771790745,5.60458205,5.307841694,5.343400885
C07729,2.629339496,2.376289103,1.926054161,3.114954321
C05265,4.648831211,4.602252871,4.678563262,4.723248512
C04366,3.957472468,3.306720165,3.221550092,2.514895061
C00332,4.557809703,4.486993773,6.566315466,3.386958211
C11887,3.894244258,3.58960994,2.724223939,4.273575388
C00337,4.122979905,3.325257778,3.240350632,4.425624065
C00879,3.86475896,3.609656745,4.797751415,4.807189551
C16741,8.635445747,8.384429606,8.056698012,8.516918166
C01146,6.195553254,6.025488298,4.491736878,5.302591251
C12640,5.607445816,5.913875239,5.042961845,6.426640275
C00927,8.435919553,8.526989703,8.862809679,8.692638489
C07452,3.214667155,3.319516799,3.713490581,4.029154914
C07631,6.147069505,6.131586838,6.847050232,5.992798506
C05554,2.97528729,3.131571046,2.64813818,3.165132395
C03832,4.035949205,4.319696653,4.91407452,5.176519132
C00022,6.022811502,6.820785812,6.407552817,7.084600782
C01710,3.880225931,4.006493224,4.703741888,4.629593839
C01931,4.034712786,4.136712092,3.839000382,3.578606912
C04348,7.945852122,7.915905063,8.962825462,9.169649335
C04039,8.188444921,7.626415149,7.824880191,8.342858714
C03042,3.538260422,3.63116772,3.095388189,4.557462747
C00958,4.923421552,4.536141878,5.526277879,6.221723414
C03221,6.983524715,7.405334286,5.756451375,8.990792261
C07022,1.267433879,0.82570462,0.011477295,1.396045754
C02076,4.125333706,3.734940583,3.6629628,3.128559204
C14021,6.872160965,7.216717966,6.850376082,6.979579046
C00361,5.766368355,6.127388826,4.8668896,7.030807219
C10243,4.396530643,4.998514771,5.221873948,4.568842532
C03590,2.99149324,3.706614733,4.617979874,2.9959328
C00209,6.619592886,6.71649048,6.810802078,4.7058133
C08810,7.919313669,8.091089469,8.732388709,8.095363563
C00748,0.617548397,0.853989389,0.621822491,-0.590085815
C06150,4.189321635,4.056408432,5.200489226,2.364327363
C03466,8.881343024,8.578784267,8.45944037,7.01929956
C01119,5.969930522,5.98073531,6.677475881,5.073679272
C07329,4.595805473,4.511013992,4.135410493,4.782901697
C11316,2.660742832,2.337772098,3.276010576,1.51277229
C08835,4.26030781,4.791143596,4.963754633,4.363521956
C03199,6.519587672,5.735784288,6.711774585,4.951857666
C02180,5.39557818,5.341136567,4.897921691,4.851428289
C14899,4.090527479,3.854446397,4.696947243,2.274994099
C06465,3.158806434,2.909345209,4.509602948,1.92690097
C03733,4.784585513,4.858757321,6.650047967,5.942749684
C04068,2.592675063,2.225304985,2.759473871,1.664206507
C02379,10.34974172,10.93028476,9.818053037,10.23486122
C06084,8.144930174,7.616479091,8.459398142,7.808666004
C03765,6.35683839,6.864058795,5.55773768,6.273282293
C00405,5.232825205,5.53964738,4.709731801,4.919795637
C08964,4.067373749,4.833325396,3.179401232,3.294414752
C03347,8.692466584,9.12498253,7.827943086,8.731270911
C11523,2.417209938,2.892986107,3.232441048,1.212662441
C00323,6.921471119,7.687310041,5.91949675,7.933549661
C05625,5.465081782,5.248535934,5.442237398,4.7442211
C05905,6.725099871,6.639453778,6.278444354,6.353430342
C09964,7.822855979,8.049863734,9.559751132,7.334122513
C07177,4.973970304,5.15318218,6.076147525,5.833732854
C11868,5.404528028,6.039463068,4.676968202,5.679150908
C00527,-0.57202946,-0.844645858,-1.277878705,-1.709169357
C02669,4.683999268,4.252488597,4.577160921,3.540308527
C06507,6.66327599,7.231988373,7.030387724,7.295173746
C14252,9.377063027,9.421779921,8.871419465,9.910849429
C05923,2.707812873,2.888741176,2.471189605,2.928634398
C07881,5.462500205,5.815406252,6.313134485,4.776392896
C04824,5.045296715,4.826712708,5.429420869,3.773376359
C05003,7.758259178,7.932159324,8.897797675,7.682425667
C14217,4.50749449,4.141973287,4.285863529,6.112290301
C10096,4.989749309,4.997450671,3.849118256,3.585085188
C06817,3.073994346,3.326268374,3.051820847,3.089344335
C12369,4.961253044,4.753006526,3.979788516,3.42830868
C03664,2.682664123,2.611376439,1.501021235,4.038973545
C10303,4.685851204,5.283769629,3.538700455,6.056091565
C07277,3.79855799,3.616673577,1.956799574,3.398365663
C01804,4.671996499,4.749332288,4.489027025,4.834305531
C02686,3.632405458,3.501469904,2.411025419,3.625407611
C04314,8.32595721,7.796431279,8.347646692,7.450487224
C00034,3.856659973,4.003160628,3.818248576,2.872872344
C15589,4.929082618,4.270974395,5.398327724,3.320153057
C01218,4.205875379,4.253258794,3.081764262,4.020127902
C12212,6.429469455,6.56324513,5.894197795,7.243795804
C08508,7.53490919,7.083502119,7.94472894,6.314477688
C06394,4.286427337,4.413806022,1.528454347,5.070308381
C09251,2.949354086,2.663690449,3.792664471,1.308321474
C02679,5.819433149,6.167070664,5.705662304,7.44806897
C01095,6.059508686,6.202486696,6.908126261,8.480884818
C02372,4.273745076,4.687381752,2.338399449,4.645234311
C06215,6.363498787,6.192029138,9.312351704,6.571843141
C01349,5.406821509,5.761516672,5.506238825,4.525334632
C00800,2.430893932,2.415252133,4.279547446,2.905198526
C09319,6.221192969,7.106568271,3.758385476,7.009017629
C03203,2.60742311,2.514756786,2.738066279,2.02786979
C09893,7.645214434,7.251483855,7.999045747,8.919837442
C06112,5.748591138,6.31763471,5.341443456,8.581167408
C06736,8.274683085,8.171437135,9.084328318,9.034453102
C04894,4.808812362,4.985148698,5.680451097,5.627506342
C02735,1.879935803,1.981649893,1.072132028,1.363541912
C05803,2.218711713,2.208461982,1.109869274,1.560893082
C05316,7.571661706,7.398580306,8.421845705,7.237141488
C00069,3.785855303,3.996255413,2.552578062,2.449037522
C07315,3.040136203,3.279852124,3.611921125,2.415328626
C08733,5.604855803,5.566168882,7.168475774,5.268452751
C08092,4.486205986,5.224442039,4.146519732,6.505951079
C08650,2.863614693,2.853712598,3.09809004,3.258744496
C02855,-0.062776317,0.184907968,0.501589974,1.206508776
C06872,4.098145544,4.000471912,1.62973877,3.453928687
C02405,5.708822461,5.483941824,6.093982505,4.816142201
C04140,4.302043216,4.376008668,3.622169246,4.404179035
C14108,4.707842152,4.53554346,5.745934741,2.554321973
C05781,4.094831595,4.686319897,4.572612155,5.732481679
C10410,5.469808398,6.212868729,5.274095995,4.227425144
C09143,6.402515543,5.656467776,6.67666418,4.934806759
C11535,7.653196631,7.200553457,7.644717456,8.388291166
C07553,1.853737698,2.249920987,2.359643004,1.246083058
C06503,5.436565942,5.246379257,4.381608508,4.726510305
C00883,4.493329268,5.042224427,4.815137305,5.541284464
C07391,7.105808025,7.520861917,9.184318292,7.168609353
C04332,9.446088922,9.368794671,8.45944043,8.57695127
C01531,4.984291474,4.205984141,4.321663029,4.450789308
C16515,5.857003363,6.16346551,6.680650363,7.076021943
C05336,7.112676964,7.015453085,6.033407946,6.806242721
C01066,8.043402412,7.770344851,10.32450756,7.562257583
C14362,7.399176101,7.545513706,7.737870069,7.481740064
C07758,0.88219147,1.152662363,1.265445969,-0.206976964
C01744,2.686745359,2.351685053,1.638458785,2.194639494
C04536,4.391829456,3.98984984,4.174784588,3.869636694
C08327,8.798254739,8.122111376,10.02554515,9.283173893
C06393,5.28367974,4.995222193,4.92848402,3.38046888
C11243,5.184646548,4.949987311,5.120872906,4.166060689
C00234,5.197608256,5.186167229,5.29787517,3.836515313
C00760,6.185942542,5.661553045,6.928980371,5.772648769
C00658,7.549684849,7.552108918,8.774534829,7.504500765
C07660,7.013979621,7.459406265,5.908363101,7.454355736
C07544,0.276340671,0.809450442,1.907863039,2.377686159
C01143,0.791879666,0.738897478,1.361749634,1.785059261
C00757,4.831121057,4.708825446,4.141795266,4.695127699
C11541,6.512658838,6.703581739,4.409072879,7.438684896
C13595,1.838567896,1.954553097,2.402150106,2.441131845
C13630,6.41449191,6.238898021,5.465835913,8.325673829
C09916,2.908024654,2.616696742,4.055215897,1.574351648
C14711,5.518282669,5.983693574,4.411077741,7.036979453
C08324,4.996630364,5.160293652,4.418946009,6.016738272
C15523,2.648893848,2.55910483,1.368334589,4.61862275
C14579,8.489257526,8.514252233,7.450244171,9.71178504
C07880,6.436549013,5.23622342,7.241118236,5.549882279
C03993,10.7242855,10.3699246,11.80826415,11.10111466
C06083,6.435972294,6.13373508,5.385375272,6.512612562
C07535,4.341456259,4.997225451,4.334138515,4.982039638
C03672,4.739040931,4.634756835,4.400278501,5.119709231
C02170,3.905343702,3.69258956,1.944173147,4.263424344
C02166,2.436479398,2.801735071,2.718616798,3.279625095
C00263,0.658976841,0.826487748,-1.66462817,1.370728082
C07865,5.001126431,5.01713964,5.131769601,3.763111571
C17500,8.088003218,9.076192156,7.074163905,10.22495031
C02359,5.777188184,6.611112805,5.504371808,6.755446739
C09684,4.370344108,4.666601895,3.190733245,5.99400612
C01192,6.581666683,6.409926065,6.243791325,6.53654262
C05159,5.377171181,5.4528663,5.71256317,4.824664425
C09676,6.168683865,5.951915272,7.234296447,6.456128852
C06928,6.029984777,5.182216881,5.643495237,5.984872202
C13168,4.659531307,4.593853938,4.045410556,4.675646282
C12636,7.082404231,6.942719122,6.378258226,5.844212661
C08406,5.64230477,5.738668426,5.260604026,4.316816337
C11738,1.88481492,2.091481829,1.536001216,1.802238728
C03682,6.252815589,6.695892479,5.840711558,6.535099819
C15650,8.947300164,8.600379488,10.14050783,7.691916673
C05114,5.606966523,5.607424902,5.849160725,3.290297883
C00826,8.979126512,9.141315348,8.275578229,7.308972547
C07224,5.960652097,5.802485026,3.891821009,5.838660166
C13245,6.09031635,5.640716133,6.127576452,7.774266685
C04835,4.534716635,4.341066178,4.665359805,4.116462689
C06399,0.887750631,0.710985477,2.156330704,1.212695484
C06135,2.705278523,2.631661624,2.188037257,3.77120012
C07569,4.639896651,4.367642772,6.158114334,5.956597469
C01726,2.799370655,2.533494658,1.281285005,2.008168655
C02389,1.862172684,1.909357708,3.727635137,3.42432604
C00602,4.903313577,4.832894729,4.552389384,3.536344405
C06244,3.804219756,3.102039673,3.552276232,3.944054658
C06909,9.834678564,10.40569995,10.2817888,10.7209498
C07246,5.219161281,5.195234825,6.859556485,4.927990244
C09682,5.899904021,6.12532309,6.18721118,7.326004601
C11138,5.98154786,5.753957284,4.706912344,5.928405309
C00356,5.100439073,4.834916888,5.174094722,4.939275851
C00239,6.309378576,6.334426818,7.676223433,6.709624661
C08417,6.063565367,6.800306475,4.907913252,6.731818486
C09836,6.541437218,6.671247233,6.113993871,6.071500102
C09018,6.986251332,7.499365251,7.99942212,7.889924663
C01226,7.087020185,6.703124699,6.470043277,4.695352523
C01823,5.115647563,4.811602404,5.602979386,5.243179383
C03888,2.473508351,2.186626909,1.364665912,2.402414853
C05324,-0.307252631,0.424093817,0.156908076,-0.052683065
C14815,4.101129883,3.902051403,4.631202323,3.811739452
C06420,1.965189248,1.656377653,2.728528434,0.151564295
C07809,4.363877614,4.275760103,3.695341153,4.327401232
C13309,4.514685423,4.507728972,3.232051223,5.84769213
C04269,5.585481795,5.834032085,4.957279919,6.327758942
C05376,8.343826215,8.856715831,7.293229193,7.865526641
C02108,8.395831447,8.096992732,7.82129348,6.874146703
C02885,6.83734733,6.603175727,5.477708003,5.755052846
C03948,5.464629691,5.879396041,5.495997992,5.609087726
C06567,5.844417838,6.033693146,5.732368979,5.673380986
C02667,4.904270475,4.123586133,4.363654107,3.071374081
C06077,1.812974841,1.876009916,3.093395842,1.192762504
C14818,8.898251677,8.602228015,9.661590863,7.635643194
C00633,7.373329112,7.694096875,7.711905012,7.82013832
C07276,7.348300296,6.947916455,4.781766086,6.814955674
C02752,3.988321663,3.862803178,3.879888077,4.01783041
C00071,6.15651653,6.046485716,7.853776185,5.751423025
C00665,5.984385468,6.09401391,5.979198999,5.612101945
C04862,1.865390858,2.3394889,3.095029579,2.213618882
C02291,4.663960604,4.646149368,5.105115674,4.857708841
C04181,5.755212355,5.264499811,4.880712795,5.209525534
C08309,5.806193873,4.984321334,6.300323214,5.762650562
C05242,3.745001272,3.489431211,4.248477135,2.306354281
C00169,8.765317597,9.512109147,8.514877816,11.14363151
C01419,8.711096635,8.239091871,9.523900153,8.360087512
C06543,6.392601343,5.994765913,7.395872438,6.847857293
C11591,3.715593397,3.570171176,5.304548094,3.05292991
C05772,3.124810027,2.940353537,2.470889178,3.791580055
C03575,2.401179288,1.873173715,2.505441137,1.451271061
C07072,3.690808744,3.546729926,2.627021121,3.918458803
C01616,1.323544376,1.001112394,1.306176161,1.453009203
C01659,5.995107384,5.622667874,5.196006675,6.245768489
C13569,2.073037494,1.465791519,1.208980758,1.677253433
C06545,2.603667659,2.281963538,1.76460429,-0.131444667
C05425,6.362206061,6.115499209,6.896494724,6.683736303
C01569,5.815238966,5.731626699,5.105250043,7.126474671
C14054,7.276634826,7.003430336,8.377001113,5.186446855
C03926,6.003445978,6.766360301,5.79535871,5.7031711
C01518,4.86591458,4.581961049,6.668523259,4.42052223
C03242,5.880107087,6.072916109,4.89976405,5.53229974
C06196,1.956077758,1.794556279,1.162497927,4.037297466
C05402,5.219243318,5.206020024,5.912733057,5.587511748
C00416,5.378089097,4.335996792,5.802699367,4.883619225
C13140,6.562082398,6.556726411,6.779071644,5.095579211
C06235,4.906981378,5.266171883,4.868569981,5.538524838
C04850,5.191531861,4.848671763,4.420036576,2.397189602
C00999,2.329484268,1.036440099,2.446848201,0.166247236
C06264,6.097571814,6.037817089,6.124459312,6.120820643
C16260,1.189512951,1.044803467,1.200014696,0.385419617
C12249,5.408548736,5.464621098,4.838878097,5.905776168
C08885,5.816077972,5.94231605,3.726846798,5.404525723
C04148,7.853502077,7.93499339,7.529806866,8.319094363
C02370,6.850541544,5.979419979,6.377396417,5.755961806
C08240,7.048648434,6.498029088,5.685816269,4.429198
C00550,1.40371576,1.121094973,0.937596223,2.093895212
C06205,8.204643757,8.902432507,7.06660887,7.68154241
C03124,4.129133291,4.434585422,4.396940217,3.391061592
C00042,10.29424008,10.29141497,10.42672864,9.951728713
C11071,3.652501337,4.155882216,3.988918965,3.546842218
C08592,2.642373063,2.750319638,3.305966474,1.775696964
C02494,6.42710121,7.006913412,6.549048259,7.742479512
C04575,4.975797871,4.903716221,3.863183587,2.435309447
C05575,7.519739304,7.752432019,7.936491798,9.075678663
C03088,4.046046403,4.529359409,3.57600518,5.333928631
C06310,3.114557907,3.502637259,5.392956029,2.091538855
C02932,6.521351097,6.586306678,6.58453647,5.958104803
C06115,4.500097153,4.370031219,3.904753917,3.620218378
C02591,7.157726382,7.088470592,5.67134757,6.450474394
C06186,6.285688466,6.045744283,4.601307184,6.833515335
C02647,4.544810692,4.050083519,4.098155176,4.070962112
C08163,5.351899049,4.94074597,4.176234579,5.867040997
C06259,5.737239619,5.65495023,6.013906387,6.022061964
C00412,2.662101116,2.049003372,3.92207761,1.393938029
C05005,3.84113493,4.090463792,3.155467299,3.102193875
C09382,5.594679522,6.209317589,5.448839007,6.908605311
C11718,8.704896644,8.302149747,7.196121112,7.832108523
C06710,6.613427315,6.898023177,7.564344893,6.302679941
C04592,5.976374916,6.251691374,6.927292494,6.37294739
C00577,6.853002687,6.71062101,7.128851498,7.291930697
C08378,5.91661979,6.023143806,5.446578567,6.153786975
C03659,3.696113283,4.041545243,4.27396759,4.124485938
C00671,7.43160893,7.810146014,7.104981061,9.090567014
C02203,2.826983276,3.056910039,2.683612929,3.442070083
C00279,3.049792576,3.421969378,3.294597744,1.352913778
C02430,5.626052625,5.638371513,6.395963293,5.035799399
C15569,8.383065983,8.230140702,7.42352564,7.930077457
C02305,3.855224951,4.027485959,4.46752052,2.732512334
C11388,7.102526205,7.409444792,6.448613663,7.774981778
C05662,4.637490445,4.677397559,2.10976177,4.246730596
C01301,5.971294072,5.551041728,5.320734798,5.782724095
C11135,2.12813436,1.978477291,3.45359333,3.813605558
C01952,2.876117886,3.220038034,3.86990908,3.566902945
C05001,8.785213282,9.213470454,9.682437101,9.920508763
C07354,5.048981393,4.433969593,6.11837921,4.021517605
C06387,5.135707449,4.946950606,4.818185468,3.804479667
C03000,-0.144833044,-0.161934568,-1.466948319,0.926415844
C16776,7.440595097,7.656593257,7.162030454,6.889199654
C06944,4.732602099,4.267366614,5.410588103,3.53801839
C02141,5.909246129,6.716056265,5.640558992,8.190546992
C07530,5.723360789,5.914596216,6.811877192,6.063526469
C03516,5.782833578,6.275062281,6.606349535,5.798285399
C02052,4.195943944,4.056233222,4.637983322,4.984314037
C10874,8.769995254,8.640717625,8.960712686,7.423440996
C09164,5.271578418,5.496324029,6.125927353,4.320930892
C09666,4.661721781,5.210116878,3.367086907,4.6490184
C08373,8.243650869,8.559607521,9.194568447,7.895468593
C06241,4.253969296,4.061528008,3.832995427,3.017905524
C00780,2.307071946,2.40356978,1.213135851,3.200111576
C16261,0.822638522,1.032746399,1.241868603,0.938723794
C11570,4.796763315,4.751949835,7.035960659,3.402557012
C04657,3.811207998,4.265285331,4.726374293,4.119018168
C00762,4.56821385,5.139118073,4.516291634,5.832528683
C11078,5.150519997,5.064847757,5.286525228,4.743307831
C06560,9.333850781,9.877639661,8.323291654,10.52097299
C14749,6.290809931,5.909885771,5.112272415,6.784050869
C08983,4.605334699,4.326130952,5.118099735,4.200260934
C02451,7.547355164,8.22495761,7.665355218,7.222983241
C11160,4.38532155,4.201577347,6.992796215,3.988544151
C03040,6.044043054,5.815619237,5.935851219,4.514520955
C14746,7.325265702,7.749502624,7.447212751,7.547668538
C02926,4.814302239,5.501698628,5.250886736,6.691511072
C03328,1.196103636,1.576278914,0.404260235,0.942444433
C04932,4.013467597,3.047307795,3.171462845,3.703810155
C01796,8.727384774,9.112005381,8.157714135,10.00541967
C07464,4.574382008,4.771469946,5.216898734,5.73212106
C04546,7.273320042,7.481580441,7.92068224,8.562245726
C05849,5.885478901,6.103089058,5.724154656,7.469933915
C01722,5.139808961,4.505409087,6.837733818,3.426140069
C02921,-0.251766275,-0.265296737,-0.016035116,-1.761021187
C03082,6.432827668,6.791024966,6.515768363,5.810681929
