Genes	HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3	HN_4	DCIS_4	HN_5	DCIS_5	HN_6	DCIS_6
22881	6.917188933	6.728838454	7.852570115	7.490000364	7.652674433	7.457503427	7.046874846	6.937901072	7.984151955	7.002249461	7.639315736	7.521142742
22882	7.775469328	8.134836618	8.625298815	9.283266821	8.286320767	8.314435086	8.750200502	8.207264023	8.357112089	8.613428423	8.375326171	8.195834339
22883	9.086660601	8.455657094	9.210090595	9.250882117	8.943809881	8.636595615	8.853927156	8.997458792	9.036433065	8.745715471	8.890397382	8.576429888
22884	8.204769916	8.5362964	8.412970723	8.377161447	8.538631952	8.259144845	7.344488662	6.8872862	8.818605452	8.763845774	8.465578022	8.379959928
22885	7.403282607	7.562230696	8.088085685	6.959846424	7.717677923	8.216564224	7.071662205	6.848816332	7.987883125	8.292081743	7.967854218	8.108678777
22887	6.917445705	7.703441747	8.111718323	7.65970306	8.394876549	7.864664812	7.094446212	6.570089137	8.57673427	8.526378042	8.502113145	8.513811846
22888	8.15041201	7.848545462	7.765866719	7.678621861	7.736474382	7.631044835	8.382649949	8.356880674	7.609518979	7.52882568	7.618415253	7.648483486
22889	8.430930685	8.557659335	9.0929494	8.40244645	10.32041236	10.05331335	8.375654538	9.007635962	10.75758171	10.76555626	10.83110526	10.66901724
2288	7.613929578	8.367218141	8.435572773	8.842573629	8.546412366	9.335325396	7.681264443	8.062305444	8.633768725	8.791241128	8.553722663	8.746257716
22890	6.608086015	6.64960686	6.443825196	6.463763481	6.653947688	6.604283925	6.591282102	6.561795023	6.682788037	6.762545321	6.544152781	6.553978282
22891	7.647992434	7.526419342	7.220206461	7.445742225	7.205055218	7.991681556	7.329821536	7.356746456	7.465373984	7.236617311	7.268940328	7.528561304
22893	7.984774599	8.06278448	7.365814973	7.353047176	7.575800417	7.637000196	8.385049413	8.154672884	7.391473828	7.530788331	7.409847768	7.361141725
22894	6.941470273	6.800213455	7.543415801	7.369496502	7.502281881	7.442880403	6.779226198	6.955527441	7.695679991	7.597675367	7.591068482	7.472042041
22897	8.291543674	7.783669547	7.140827335	7.209431502	7.461897624	7.274318984	8.926986471	7.914207059	7.120410046	6.992004721	7.056845675	6.959599203
22898	8.0249772	8.087617801	7.415531376	7.45286157	7.47752569	7.872573786	8.286431447	7.866512945	7.308742534	7.313860432	7.307955672	7.337564062
22899	7.864149928	7.770689712	7.200410404	7.114460718	7.185708272	7.087200117	8.278306811	7.76577599	7.018486019	7.022319181	7.15095464	7.071371475
2289	6.789664227	6.699016129	6.76765987	6.956379922	6.702619244	6.572446463	6.708318396	6.662449196	6.609393149	6.553569755	6.651693082	6.541840493
22900	7.241935389	7.388651459	7.281146299	7.229003527	8.010617877	8.052747968	7.297458884	7.147246142	7.472147816	7.463388103	8.219982532	8.022283964
22902	7.0856747	7.072258508	7.93491174	7.078093118	8.702857283	8.202518506	7.304954414	6.988662684	8.576179089	8.127626206	8.767570541	8.801530105
22903	7.745223865	8.034461441	8.922713369	8.519180249	8.927215685	8.165057858	7.271839032	7.248516664	8.894583074	8.61913064	8.470124938	8.591554626
22904	7.035302433	6.918488321	6.898776907	6.97458983	6.861848251	6.954311099	7.233796396	7.143246959	6.781844726	6.749312248	6.842454002	6.803252961
22905	7.882200027	7.844936026	7.469616487	7.545865061	7.453003074	7.374719381	8.167778355	7.616787313	7.208321932	7.176084955	7.304868057	7.236679554
22906	7.049769382	7.54441233	8.40090086	8.008570714	8.401924471	7.99357767	7.266820987	6.96636064	8.883691534	8.630152622	8.792439584	8.768797931
22907	8.023839444	7.861400722	7.560671515	7.967299842	7.101695681	7.010935012	8.447473601	7.807364205	6.854697241	6.923895483	6.708453111	6.962139116
22908	8.109220483	8.701109247	8.593308365	8.475242269	9.028504369	8.796882362	7.757153442	7.260617808	9.253218444	9.318313274	9.051005061	9.090136038
22909	8.598499145	8.254004795	9.58733116	9.201845883	9.880042599	9.495065782	8.871733188	8.768381206	9.786794415	9.837980512	9.441563126	9.446264102
2290	7.367223248	7.212493541	7.037100178	7.003145162	7.159502458	7.261683246	7.572013126	7.582266976	7.004635102	6.983520596	7.141704186	7.10069355
22911	7.255182559	7.281831297	7.598030687	7.974309742	8.201865146	7.890826183	7.109531492	6.949389187	8.434524913	8.519558671	8.22315491	8.586930304
22913	8.501833882	8.565229423	8.042433551	8.336831812	7.156530767	7.293479252	8.415391916	9.10440176	7.385691968	7.483372296	7.33397161	7.295204094
22914	8.364237472	7.349860406	7.677453595	6.792008945	7.486508961	8.084452487	8.239019741	7.816102281	7.034709348	7.082094343	7.174263368	6.886705195
22915	6.498875342	6.472831641	6.460650041	6.474092715	6.480176847	6.475567432	6.496672647	6.528391114	6.501063786	6.541957086	6.505666789	6.498453948
22916	7.580089259	8.457141142	8.027424275	8.830463622	8.059868079	7.896841658	6.943315263	7.087780328	8.588198671	8.788942802	8.306924363	8.42883859
22918	7.299920698	8.293439556	7.814846204	7.273151463	7.763077497	7.723896786	7.322510002	7.172084835	8.535669771	8.38592733	8.21410381	8.498282889
22919	7.435292525	8.117636114	8.541006029	8.51335531	8.796761841	9.246053916	6.740163703	6.961163651	9.409048184	9.826384895	9.041071207	9.169986446
22920	7.136733571	7.216166218	7.32612623	7.062664235	7.872744768	7.678274275	7.028868194	6.745413223	8.525562239	8.557689129	8.267049324	8.375740453
22921	8.469786197	9.134565868	8.118464274	8.632714628	8.467317705	8.405375855	8.705468841	9.370057937	8.625141897	8.910740151	8.38379862	8.401508483
22924	7.283911857	7.08644068	6.949302879	6.887170861	6.964483598	6.921661545	7.676827246	7.502476815	6.736508683	6.663314243	6.821073236	6.903288527
22925	6.569447822	6.568336619	6.54361375	6.531670585	6.624592375	6.556770495	6.553541216	6.574496043	6.598442798	6.594044165	6.59574981	6.63488326
22926	8.582396212	8.605523844	7.812384598	7.948662857	7.501659575	7.609382338	8.729619327	9.932891763	7.517896912	7.586286567	8.130585668	8.409187832
22927	8.109280904	7.684103138	7.268030251	7.084014139	7.541797046	7.505067332	8.281905387	8.215555266	7.422354219	7.344586258	7.653433446	7.732586329
22928	7.906758183	8.52197789	9.168006238	8.901078655	9.594475394	9.619777968	8.150507296	9.467301402	10.23180949	10.99374331	10.32824804	10.585243
22929	7.541598932	7.520274285	7.861054281	8.233896666	7.526201371	7.597938662	7.66472151	8.478575463	7.481970433	7.455209685	7.531133403	7.574091474
22930	7.499827561	7.659554969	8.477333833	7.94870555	9.00012698	8.776746677	7.365740262	7.366962941	9.361715116	9.379642038	9.5085471	9.142932728
22933	8.813735367	8.336380589	8.038271428	7.920153717	8.029089834	8.090959991	9.211355556	9.32639928	7.823585412	7.47648434	7.861900092	7.892912981
22934	8.00927567	8.600258255	9.237046	9.359271432	9.363961004	9.275339671	8.070037467	8.828691374	9.329892065	9.290411313	9.156208208	9.371414679
22936	6.919589031	6.943298364	6.969546911	6.938665149	6.952085427	6.906572602	6.976822537	7.012313658	7.049254392	6.943361344	6.950000048	6.989313855
22937	9.559254875	9.032088927	8.95956581	9.159537817	8.885658863	8.95455894	10.20074493	9.50277164	8.052086647	7.749565894	8.224828624	8.281447277
22938	8.142784025	8.597657754	8.921052601	9.181881159	8.618820647	8.461777532	8.141220961	7.916860643	8.811099717	9.085496839	9.060712502	9.000612685
22941	7.507278444	6.920020984	7.863085279	7.521396744	9.481550018	9.385944892	7.221178821	6.537433854	8.716843645	8.553279945	8.719323174	8.442736986
22943	6.860819697	7.308094064	7.382737328	6.79867845	7.417319377	8.893976583	6.959512626	8.367909646	7.729404307	7.402743348	7.09372938	7.859806282
22944	7.346111588	7.593158796	6.941576149	7.03409868	7.441413531	7.184168689	6.932364085	6.931861098	7.302556255	7.53533945	7.347844898	7.304681032
22948	8.923969499	9.714603731	9.478169591	9.915988048	9.122966671	9.135840234	8.822888425	8.822848037	9.916789141	10.46884148	9.606570515	9.944757561
2294	6.951063527	6.964771351	6.846347047	6.802685732	6.969375819	6.976610321	6.99855298	7.061917984	6.894468711	6.905702533	6.964548108	6.951087453
22953	7.637863506	7.151420611	7.138283321	7.121000476	6.96879992	7.169458612	7.581837771	7.464618331	6.779050545	6.967487187	7.095609164	6.730919761
22954	7.436303282	7.453523219	8.515771457	8.519668753	7.854058482	7.848511101	7.42846479	7.342705997	8.471647777	8.798825894	8.314703992	8.585942452
22955	8.824647676	7.97941268	7.895943014	8.29144488	7.79120352	7.468314794	9.036473967	9.359600442	7.538169859	7.248099577	7.153916002	7.394826514
2295	7.294979777	7.242149063	7.148211109	6.919168609	7.155019734	6.963643217	7.23388276	7.355801193	7.047014167	7.065692992	7.047706679	7.059232972
2296	7.272683805	7.058242434	10.44735681	8.79176135	10.8635851	10.14969539	8.465472515	6.396747433	9.378177136	8.362062259	8.40619667	8.453758395
22974	7.269647385	7.306493977	7.425197098	7.455706162	7.007079307	7.473765491	7.276448672	7.629360726	7.036710182	7.137292388	7.062376659	7.141402314
22976	7.98833495	8.731213173	7.828332716	7.884689685	8.553478275	8.617489045	8.22846219	7.959883001	8.609188401	8.927823906	8.066487028	8.441059691
22977	8.327969357	6.804242323	8.141503653	10.30159279	7.913700984	8.70020941	7.206031404	7.029918998	8.427065895	7.42730774	8.25197239	7.901482708
22978	8.56290238	8.296293156	8.354436509	8.225132865	8.462387992	8.456153469	8.298687178	8.515336993	8.286498887	8.065199655	8.232272349	8.085058849
2297	6.844426643	6.723993723	6.689328284	6.747007874	6.85173576	7.072614882	6.893763856	6.961087506	6.827778418	6.725948097	6.777719735	6.929669306
22980	9.963256996	8.976547448	8.363221337	8.10165255	8.529753004	8.447600461	10.16039734	10.13411288	8.185214496	7.48359819	8.191773515	7.952362703
22981	8.785681783	8.547324811	8.62413853	8.313223823	8.983516916	8.612989147	8.765536397	8.644813656	9.151709763	9.322890734	8.695533114	8.87657
22982	8.469568942	8.402700324	8.859572464	8.499173682	9.484238831	9.034203983	8.769961356	8.459028174	9.774444816	9.254773906	9.443879074	9.704896278
22983	7.103495124	6.994750122	6.885619308	6.909068597	6.824138162	6.841799267	7.460103289	7.396856796	6.777959197	6.747651363	6.655156604	6.800297332
22984	8.547949063	7.976274313	7.729628762	8.038283574	7.525252883	7.536148836	8.246024012	8.097575261	7.373793483	7.310457979	7.409236565	7.361468736
22985	7.604193172	7.519004957	7.304651421	7.359255172	7.062785037	7.054388981	7.934615674	7.587046557	7.034572884	7.040072896	7.170144794	7.109861909
22986	6.720623633	6.685967949	6.67654385	6.653026493	6.692870236	6.698493279	6.705582883	6.753205978	6.686409956	6.67699776	6.742398478	6.681637355
22989	6.821303272	6.775207826	6.7295169	6.712473482	6.771958574	6.759724672	6.850283924	6.879097681	6.711817301	6.727440923	6.786819448	6.74561379
22990	7.521445463	7.254147187	6.920802219	6.849353225	6.994527365	6.977529745	7.809903034	7.551345419	6.819918886	6.702966968	6.921360658	7.001981411
22992	8.988591299	8.605339892	8.02545408	8.209800465	8.255484475	8.045172442	9.174076237	9.065928812	7.944015026	7.76142991	7.891116604	8.076388734
22993	8.711920457	8.311275577	8.545128264	8.369819421	8.27901528	8.265762757	9.0353375	9.031079649	8.24328664	7.958000829	8.28840227	8.270805802
22994	8.630777165	7.724283486	7.979622764	7.30967721	7.069539242	6.727936106	9.003754975	9.062233201	6.672477308	6.507421656	7.065409335	6.759440741
22996	8.651446943	9.92403576	8.884593298	9.986182719	8.810039392	8.644888378	8.75414955	8.947866171	9.074144901	8.941861104	9.206021618	9.192962195
22997	8.521470713	7.812833433	6.80480667	7.067619902	7.402402276	7.324645757	8.791359092	8.581027972	7.006132277	6.756267441	7.358340663	7.37304507
22998	7.757489889	7.63033992	7.865845361	8.569507672	8.843427615	8.338540406	6.918870225	6.73510688	9.693687855	9.92787595	9.294675576	8.997995414
22999	6.935932089	6.88372544	6.812271767	6.79179207	6.701985914	6.855352685	7.004035486	7.098042557	6.737339451	6.754116622	6.781572208	6.728657234
2299	7.088451962	7.14955881	7.111126584	6.923363081	7.205056024	6.900786193	7.109516545	6.962543719	7.22317428	7.353581619	6.968668493	7.212700683
229	6.927090297	6.905187655	6.885489358	6.877346176	6.886762345	6.910202958	6.940793592	6.950875627	6.891308115	6.869994818	6.909627268	6.87997035
22	7.105776864	7.549192528	8.309878982	8.312871394	7.687577127	7.579917174	7.245049745	7.231339837	7.990308355	8.004560161	8.023867517	8.106398389
23001	6.604473163	6.961817599	7.777037775	7.482529631	7.91895597	7.683797833	6.529466279	6.652082462	8.736686158	8.794226469	8.369722188	8.688651735
23002	8.700963522	8.643640292	8.343706687	8.063864644	8.947694492	8.530530311	7.338536107	7.854607909	8.915698631	8.715950166	8.941298846	9.012291664
23005	9.440497578	8.016159079	8.926559288	8.506123115	7.963399755	7.359887015	9.447933054	8.745461318	7.523729901	7.052600208	7.489836924	7.41972543
23007	6.944355093	6.607453299	7.150089388	6.685165386	7.262815869	6.844451992	7.111302878	8.891779146	6.889384432	6.943098067	6.988017674	6.817467402
23008	7.732426173	8.074062196	7.589961099	7.800755285	8.017711274	8.027705825	7.705742375	7.828930228	8.290404577	8.295589591	8.55207742	8.522600493
2300	6.426141221	6.437208853	6.916308064	6.891229923	6.610427291	6.996466505	6.59541541	6.466508099	6.644095879	6.704293012	6.580451066	6.824071182
23011	7.234918104	8.041400783	8.63307486	8.539158326	8.924602482	8.763997932	7.158087816	7.239283754	9.019191629	9.472373617	8.927158437	9.165157055
23012	7.974689951	8.405042571	8.789222594	8.56509749	8.440610868	7.950974321	7.462051868	7.511360617	8.417471107	8.477793962	8.202107203	8.2202195
23013	8.1789088	7.129467647	8.986518622	8.676194763	9.368316426	8.989191943	8.028877911	7.637593035	9.390109025	9.133223929	9.511975367	9.436426576
23014	7.938372108	8.504777978	7.898531287	8.235836127	8.503736295	8.116220717	7.574228214	7.550367885	9.226712854	8.984815446	9.063921146	9.24087665
23015	10.04357425	8.655987541	10.52434174	9.968991642	11.2870641	10.10706033	9.611166189	8.421401074	11.05838013	10.33261908	10.80091016	10.70399236
23016	9.160296226	8.918904686	8.821688638	9.099564802	8.492774583	8.301392901	8.961219128	8.078945576	8.2504101	8.256160744	8.311691564	8.346442699
23017	7.518844898	7.455650751	7.173235597	7.172321044	7.285313922	7.27660788	7.678992805	7.642692725	7.161494649	7.098225928	7.223313982	7.125417432
23019	7.905427572	7.768447659	8.961636411	8.436842292	8.76043527	8.900617211	8.056192617	7.886824766	9.405836987	9.191302653	9.558855342	9.209982278
2301	7.063329003	7.022050787	7.015422991	7.020871873	7.018754475	7.041720989	7.081881173	7.09120215	7.006728142	7.011153464	7.038794933	7.041965392
23020	10.69082867	10.38148032	10.17988518	10.23699855	10.36101032	10.19960548	10.62344723	10.76977395	10.03806366	10.19590207	10.03616321	10.09808489
23022	9.052176002	8.839914261	9.672506544	8.42457755	10.00067484	9.209086816	8.509781222	7.049523285	9.845135907	9.887612862	10.30474466	9.622804315
23023	7.103358373	7.265711469	8.003932711	7.648875445	8.425941401	8.281976232	7.277968802	7.43357963	8.263853071	8.324187242	8.287296703	8.602358199
23024	7.302975027	8.914956785	8.062139997	7.721360326	8.020630542	6.765716175	6.930535347	6.561443949	7.933160959	6.992407744	8.024604534	7.642509156
23025	8.06698434	7.002080472	7.136105526	6.652715836	7.233638086	6.731433175	7.981593805	7.799327703	6.750427875	6.532803308	6.827142437	6.715366987
23026	7.059289967	6.896335305	7.015634175	6.937719936	7.04836186	7.169171099	7.045246552	7.064278048	6.988653585	7.310435843	7.003091393	6.960240496
23028	7.447038742	7.332112739	7.604829618	7.775221128	8.163087205	8.163844597	7.357368159	7.092679169	8.38122587	8.461708476	8.047367816	7.973799234
23029	6.904973715	7.400258374	7.367524922	7.661543443	7.57223841	7.779103353	6.904550068	7.029306597	7.676090796	7.851793102	7.765923669	7.736285659
2302	7.428853328	7.451592362	7.200696731	7.197195376	7.203354997	7.282037677	7.729295415	7.690583578	7.070158921	7.038403143	7.254376392	7.20053154
23030	8.711158578	9.573303875	7.746935314	8.627751088	8.166224177	8.136530079	9.140861952	7.797455735	7.738372064	8.079318425	8.140663017	8.545555608
23031	7.839775651	7.580816747	7.184465896	7.220603539	7.131930989	7.028916661	8.148433084	7.641199522	7.198617803	7.199401775	7.08229123	7.259513977
23032	8.160422685	8.870225508	8.421089007	8.231549979	9.185084686	8.746491381	7.774007791	7.844574976	9.633398765	9.704193251	9.291504053	9.365165688
23033	7.723771735	7.576227758	6.993352814	7.201052661	7.493358104	7.204784618	7.679648415	7.248685932	7.232692444	7.188966777	7.093999752	7.048084957
23034	7.063900679	7.075894225	6.862128608	6.917913388	6.823173658	6.891182486	7.160929843	7.110363746	6.7829967	6.785152199	6.877184219	6.860391875
23035	7.8448153	7.946343624	7.878022627	7.905429873	8.21489747	8.012296254	7.749324361	7.764649453	8.76553822	8.463966489	8.691522726	8.703359422
23036	7.672872351	7.737483527	7.339826087	7.370759058	7.696197642	7.487026519	7.49783934	7.387877167	7.816225311	7.807987836	7.818576562	7.98426705
23037	7.119135143	6.913081524	8.209188684	7.160788334	8.416332604	7.419847957	6.986168455	6.958715933	7.911090468	6.933692304	7.901090627	7.443648658
23038	8.30969395	7.882310147	8.794806719	8.615449915	8.059790542	7.851156994	8.368081357	8.264428531	7.951873871	7.765329407	7.776737325	7.857941751
23039	7.99640921	7.659959495	7.148503958	6.929217963	7.506652102	7.453878235	8.422066578	8.291582854	7.590788747	7.712524021	7.85674634	7.741499264
2303	6.817413903	6.736889129	6.843111587	6.795926047	6.78091693	6.795476716	6.909438911	6.940319917	6.791451415	6.833769887	6.840073736	6.87161181
23040	6.647595581	6.646446775	6.645760297	6.645907353	6.646564529	6.645768693	6.653611139	6.650551047	6.648496281	6.650302846	6.651619332	6.646373673
23041	7.532674333	7.564731288	7.699442818	7.535297048	8.039453905	7.767203473	7.538802503	7.369233731	7.915556104	7.878166183	7.854415565	7.942805495
