gene.ens	data
ENSMUSG00000032852	0.755213536
ENSMUSG00000035295	-0.536500142
ENSMUSG00000041453	0.72335211
ENSMUSG00000055917	-0.986550158
ENSMUSG00000053647	0.857890607
	0.52781077
	-0.174334291
ENSMUSG00000055214	1.51212899
ENSMUSG00000046417	0.024642367
	-0.001852537
ENSMUSG00000028494	-0.848060738
ENSMUSG00000054690	-1.144766785
ENSMUSG00000078931	-1.296941786
	0.19263704
	0.424795609
ENSMUSG00000054293	0.362929589
ENSMUSG00000031921	-0.370008275
	1.233527302
ENSMUSG00000008843	-0.328268158
	-0.470326435
	0.178636868
ENSMUSG00000031971	-0.696649825
	0.730160654
ENSMUSG00000084771	-0.74559114
ENSMUSG00000037486	-0.725700798
	1.060481306
ENSMUSG00000026914	-0.926082689
	-0.311394132
ENSMUSG00000021209	-0.561126167
ENSMUSG00000058975	0.598405416
ENSMUSG00000048537	2.254357406
ENSMUSG00000050705	0.676016362
ENSMUSG00000053128	-1.153347395
ENSMUSG00000034570	-0.870356164
ENSMUSG00000038009	0.829794007
ENSMUSG00000058513	0.242399195
ENSMUSG00000053110	0.295890611
ENSMUSG00000034324	1.23673213
ENSMUSG00000049134	-0.112291643
ENSMUSG00000030291	-0.148327699
ENSMUSG00000036672	-0.299512148
ENSMUSG00000037922	0.510237784
ENSMUSG00000079853	-0.77502203
	0.994395278
ENSMUSG00000036924	-1.082477916
ENSMUSG00000090262	1.857143801
	0.371182901
ENSMUSG00000036853	-0.994407211
ENSMUSG00000025221	-0.938184226
ENSMUSG00000043153	-0.423528103
	0.78599183
	0.456323209
	-0.108162669
	0.813867146
ENSMUSG00000079334	0.30423277
ENSMUSG00000079641	-0.883942711
	0.498524289
ENSMUSG00000061584	-1.145316825
ENSMUSG00000045268	-0.119373583
ENSMUSG00000050890	-0.923270507
ENSMUSG00000013766	0.582749344
ENSMUSG00000063827	-0.620617455
	0.165109237
ENSMUSG00000069080	-1.709644306
	-0.291161513
	0.958337955
ENSMUSG00000022426	0.753383776
ENSMUSG00000094399; ENSMUSG00000095153; ENSMUSG00000094746; ENSMUSG00000093993; ENSMUSG00000094570; ENSMUSG00000096518; ENSMUSG00000095606; ENSMUSG00000096650; ENSMUSG00000095793	-1.267440404
ENSMUSG00000039063	2.991723913
ENSMUSG00000022598	0.024983246
ENSMUSG00000024795	-0.146097548
ENSMUSG00000028845	2.065395364
	-1.391618554
ENSMUSG00000028715	0.087939924
	-0.233598937
ENSMUSG00000044847	0.115984765
ENSMUSG00000050815	-0.146656911
	-0.101309708
	-1.210247917
ENSMUSG00000031626	-1.928346475
ENSMUSG00000044454	-1.507577626
ENSMUSG00000028557	-0.09162585
	-1.472260354
	-0.711749036
	-0.479221955
ENSMUSG00000045532	0.652530025
ENSMUSG00000071104	0.098926971
ENSMUSG00000026785	1.701945124
ENSMUSG00000034842	-2.824741085
ENSMUSG00000022336	-1.268640993
ENSMUSG00000042377	-0.931505481
	1.067444407
ENSMUSG00000074199	-0.629227217
ENSMUSG00000050440	1.57732074
ENSMUSG00000004044	0.441471399
ENSMUSG00000031446	1.689952568
	-0.292489294
	1.025187965
ENSMUSG00000026424	0.402096249
ENSMUSG00000085264	-0.809051189
ENSMUSG00000038194	0.201179089
	0.698194968
ENSMUSG00000084063	0.330218612
	0.748752704
	0.554399819
ENSMUSG00000059626; ENSMUSG00000071772; ENSMUSG00000095601	1.918660179
	0.008368483
ENSMUSG00000011632	-0.464314093
ENSMUSG00000033964	-1.401117929
	-0.658471354
	1.523640136
	-0.084755979
	0.422582399
	0.663708387
ENSMUSG00000026976	0.573978469
ENSMUSG00000051735	-0.019974848
	-0.808751294
	-0.203844884
ENSMUSG00000001632	-0.692312254
ENSMUSG00000060863	-0.405605639
	-1.182231165
ENSMUSG00000050328	0.1766734
ENSMUSG00000009549	-0.129807214
ENSMUSG00000086150	-1.431120278
	-0.446601716
ENSMUSG00000027341	-0.405891547
	0.255694011
ENSMUSG00000022935	0.851086989
	-0.927686442
ENSMUSG00000030082	1.318610426
ENSMUSG00000025509	0.164160767
ENSMUSG00000030226	-0.055685467
	0.481910745
ENSMUSG00000048481	-0.43688465
	-0.290146173
ENSMUSG00000093833; ENSMUSG00000095551	-0.580054815
ENSMUSG00000074895	-2.211560383
ENSMUSG00000033972	0.906135262
	0.541679871
	-0.60302719
ENSMUSG00000024767	-1.490809264
ENSMUSG00000043445	0.607655587
	0.343500649
	0.370866361
ENSMUSG00000030890	-0.482433032
	-0.798347552
ENSMUSG00000023263	1.206730026
	0.609556164
	0.531050379
	0.086776443
	0.858272509
ENSMUSG00000072774	-0.50615105
	2.764522497
	-1.415622988
ENSMUSG00000029765	-1.188896312
ENSMUSG00000087579	0.913974775
ENSMUSG00000062257	-1.362498231
	-0.122810757
	1.666608936
	-0.301105646
ENSMUSG00000024556	2.101816391
	0.253925346
	1.072863985
	-1.131843441
	-0.99741056
ENSMUSG00000034108	-0.771334036
ENSMUSG00000003505	-0.366893653
ENSMUSG00000030607	-0.543345961
ENSMUSG00000063764	-0.520296872
	0.209345714
	0.779143363
	-0.915317831
ENSMUSG00000027985	-1.608183007
ENSMUSG00000023912	-0.790860887
ENSMUSG00000017767	0.271903709
ENSMUSG00000086736	-1.54956288
	-0.917899512
ENSMUSG00000020393	0.533290171
ENSMUSG00000035105	0.594711007
	-0.699222507
	-0.388195916
	-1.071480342
ENSMUSG00000060212	1.389013274
	-1.487891124
	-0.246926454
	0.075533281
	-0.386103059
ENSMUSG00000021540	1.863885617
ENSMUSG00000068817	0.802235807
ENSMUSG00000015027	0.217135669
	-0.128519529
ENSMUSG00000091264	1.529222947
ENSMUSG00000020918	0.87435822
ENSMUSG00000006457	0.654845506
ENSMUSG00000006519	-0.033779076
ENSMUSG00000071862	-1.534030028
	-0.603286188
	0.956974124
	-1.171863673
ENSMUSG00000031075	0.081601639
	-0.19449193
ENSMUSG00000038876	0.380813972
ENSMUSG00000035522	-0.136255431
ENSMUSG00000017897	0.880738296
ENSMUSG00000051493	-1.584416558
ENSMUSG00000035237	-0.351488125
	-1.161880373
ENSMUSG00000037813	-1.002660682
	0.390176667
ENSMUSG00000097398	0.538286481
ENSMUSG00000066306	-1.461954698
ENSMUSG00000097982	0.527496124
ENSMUSG00000024386	0.088123647
	0.641693906
ENSMUSG00000060519	1.186432245
	0.649323986
ENSMUSG00000089727	-0.456930124
	-0.148480765
	-0.674509268
ENSMUSG00000057530	0.684902817
ENSMUSG00000055150	-1.309969293
ENSMUSG00000031502	-0.127261622
ENSMUSG00000035781	-0.843431304
ENSMUSG00000011958	0.231769037
	0.574351705
	-0.570896869
ENSMUSG00000066273	-0.745533067
	0.744287256
ENSMUSG00000071489	0.341538316
	0.69879894
	1.638406876
	0.909944277
ENSMUSG00000038065	-0.206365217
ENSMUSG00000045282	1.721771113
ENSMUSG00000058587	0.155277869
	0.791278347
ENSMUSG00000044156	0.663048859
ENSMUSG00000067148	1.008977544
	-1.065125821
	0.155265496
ENSMUSG00000041202	0.615706016
ENSMUSG00000020715	-0.861890082
ENSMUSG00000063564	0.399674841
	-2.032043255
	-1.841268748
	-0.178145378
ENSMUSG00000016559; ENSMUSG00000060743	0.87159617
ENSMUSG00000063605	-1.232005999
ENSMUSG00000025810	1.849347305
ENSMUSG00000003119	0.413114084
ENSMUSG00000002379	1.358563304
	-0.795350763
ENSMUSG00000019214	0.113109564
ENSMUSG00000097471	0.167839018
	0.445564509
ENSMUSG00000057411	-0.225470244
ENSMUSG00000025103	1.121621976
	-0.632464043
ENSMUSG00000028264	0.175927674
	0.481482523
	0.563486678
ENSMUSG00000020532	0.006887248
ENSMUSG00000044921	0.359740237
	1.771837665
	-0.380984955
ENSMUSG00000031682	-0.555898406
ENSMUSG00000074593	-1.228195526
ENSMUSG00000026087	-1.305664484
ENSMUSG00000035637	0.597023988
ENSMUSG00000004285	-0.189989607
	0.422935013
ENSMUSG00000029422	0.011158807
ENSMUSG00000026734	0.406113924
ENSMUSG00000094647; ENSMUSG00000095179; ENSMUSG00000096902; ENSMUSG00000094616; ENSMUSG00000096016; ENSMUSG00000096881; ENSMUSG00000095103; ENSMUSG00000094821; ENSMUSG00000094699; ENSMUSG00000095979	2.316184491
	-0.101277611
ENSMUSG00000062352	-0.190605337
ENSMUSG00000031465	-0.262665164
ENSMUSG00000045030	2.746826456
	-0.319989995
ENSMUSG00000071654	-0.718988608
ENSMUSG00000042861	0.666565213
ENSMUSG00000029695	-0.352791634
ENSMUSG00000051537	-0.520471282
	0.492027211
	1.313859122
ENSMUSG00000031880	-2.089609324
	2.254697511
	-1.316431634
	-0.566412278
ENSMUSG00000044533; ENSMUSG00000091957	0.365629914
ENSMUSG00000038135	0.808199895
ENSMUSG00000071112	-0.080883903
	-1.684897264
ENSMUSG00000015846	-1.898691546
ENSMUSG00000023015	2.058035108
ENSMUSG00000029707	2.219565881
ENSMUSG00000035133	0.108035496
ENSMUSG00000043313	-0.795356217
	0.981872575
ENSMUSG00000098619	0.361808327
ENSMUSG00000055413	-0.40312505
ENSMUSG00000079037	-0.320681685
ENSMUSG00000003546	0.493543363
ENSMUSG00000037773	-0.168017887
ENSMUSG00000029095	-0.907949165
	0.948382553
ENSMUSG00000037904	-0.697064307
	0.982756867
	0.749947883
	-0.419565208
	-0.420845573
ENSMUSG00000093764	-1.071518379
	0.196903696
ENSMUSG00000026851	-0.541644733
	2.128262291
	0.226888861
ENSMUSG00000053475	0.416902767
ENSMUSG00000078747; ENSMUSG00000079773; ENSMUSG00000094695; ENSMUSG00000095234	0.980185242
ENSMUSG00000020153	-0.860208075
ENSMUSG00000048078	-0.952594564
ENSMUSG00000035226	-1.121966463
	-0.275756486
	0.180705897
ENSMUSG00000033272	0.159352119
ENSMUSG00000046957	0.168663245
ENSMUSG00000002668	-0.360146153
ENSMUSG00000022375	2.057546727
	0.39491008
	1.701734099
ENSMUSG00000002103	-0.532954548
ENSMUSG00000047861	-0.504571261
	-0.783868003
	2.229662512
	0.564347588
	-0.934724741
ENSMUSG00000089676	0.898657366
ENSMUSG00000026394	1.775101197
ENSMUSG00000024043	0.506291146
	-0.343495621
	-1.048913176
ENSMUSG00000071235	0.108201028
	-1.581066334
ENSMUSG00000034940	-0.627464006
ENSMUSG00000022023	-0.652109784
ENSMUSG00000079654	0.819801801
	1.743889968
ENSMUSG00000073926	0.005932207
ENSMUSG00000004460	2.476545339
	-0.136855083
	-1.319780768
	-0.348002603
	0.726339144
ENSMUSG00000027770	-0.218661377
	0.066166004
	-0.206111761
	0.341361767
ENSMUSG00000032473	0.941595002
	-0.769564264
	0.794860717
ENSMUSG00000044030	0.196462621
ENSMUSG00000034115	0.285350524
	-1.608424272
ENSMUSG00000017715	-0.787909586
ENSMUSG00000096152; ENSMUSG00000096304	0.870947665
	-1.765837575
	1.432158996
ENSMUSG00000071657	1.662214792
	0.498758833
	1.235517935
ENSMUSG00000055694	0.718414337
	-1.155674481
ENSMUSG00000038497	-0.136001767
ENSMUSG00000020741	-0.432057264
ENSMUSG00000063188	-1.650122463
ENSMUSG00000060477	-0.876202283
	-0.480221346
ENSMUSG00000021466	-1.279857884
ENSMUSG00000029787	0.49396046
ENSMUSG00000051295	0.006596025
	0.17356932
	2.505040672
ENSMUSG00000015341	-0.056897048
ENSMUSG00000051777	-0.528364374
ENSMUSG00000062078	-0.517903925
ENSMUSG00000029272	-1.194784691
ENSMUSG00000095520; ENSMUSG00000095508	-0.545805389
ENSMUSG00000040749	0.745224608
	-0.282796864
ENSMUSG00000094081; ENSMUSG00000094484	-0.866348501
ENSMUSG00000046589	1.148398788
ENSMUSG00000063063	-1.102339486
	0.748719434
	-0.503973977
ENSMUSG00000067610	1.031100534
ENSMUSG00000037679	-1.374817238
ENSMUSG00000045545	-0.822602183
ENSMUSG00000064201	1.777397909
ENSMUSG00000094309	-0.268314647
ENSMUSG00000028073	0.450039857
ENSMUSG00000059439	-1.131663065
ENSMUSG00000047649	-1.174948039
ENSMUSG00000004709	-0.058099626
	-0.763076353
ENSMUSG00000031696	0.207056693
ENSMUSG00000031557	-0.354119651
ENSMUSG00000035455	1.308323954
	-0.265114055
ENSMUSG00000020538	0.819479271
ENSMUSG00000022477	1.238320383
	0.958337135
ENSMUSG00000022822	0.091249208
ENSMUSG00000061835	-1.167337744
	0.460425741
ENSMUSG00000021585	0.272867977
ENSMUSG00000034758	0.726537251
	-0.780095853
	0.918915614
ENSMUSG00000058818; ENSMUSG00000074419	0.005573496
ENSMUSG00000037636	0.381382047
ENSMUSG00000059996	-1.161989427
	0.202102513
ENSMUSG00000032187	1.300184447
ENSMUSG00000024770	0.209555703
ENSMUSG00000074264	-0.135224005
	1.938424874
ENSMUSG00000024973	0.624739038
	0.815721826
ENSMUSG00000050382	-1.378689013
	1.902754373
ENSMUSG00000084890	-0.373242475
ENSMUSG00000029676	-0.83118192
ENSMUSG00000099308	-0.302842164
ENSMUSG00000044881	-1.490438364
	-0.105226815
	-0.463888064
	0.494300135
ENSMUSG00000093091	0.471275567
	-0.195448287
ENSMUSG00000001504	0.329073339
ENSMUSG00000045288	-0.566093552
ENSMUSG00000029629	-0.245975628
ENSMUSG00000061039	0.263816607
ENSMUSG00000042709	1.754589285
ENSMUSG00000057223	-0.643405755
ENSMUSG00000094793	1.424597562
ENSMUSG00000079355	-1.694217306
ENSMUSG00000035248	1.508146825
ENSMUSG00000035559	0.705943645
ENSMUSG00000026238	-0.561478268
	-0.53903118
ENSMUSG00000013643	-1.195789314
ENSMUSG00000045109	-2.542053601
ENSMUSG00000067274	-0.085167734
ENSMUSG00000053961	-0.285352641
ENSMUSG00000018398	0.688853625
	-0.855208445
ENSMUSG00000036686	1.797488721
ENSMUSG00000095903	1.19268789
ENSMUSG00000048385	1.018340411
	0.95358649
ENSMUSG00000001313	1.133764686
	1.705800322
ENSMUSG00000031438	0.496254152
ENSMUSG00000092850	0.39169354
	0.297919303
	-2.276535146
ENSMUSG00000025037	0.28732452
	0.066172744
ENSMUSG00000036875	-0.612568611
ENSMUSG00000020349	-0.789684383
ENSMUSG00000078919; ENSMUSG00000093752	1.030432194
ENSMUSG00000001034	1.248267302
	-1.179426416
ENSMUSG00000070380	0.688761161
ENSMUSG00000057074	-0.916126701
ENSMUSG00000042831	0.825862317
ENSMUSG00000083621	0.587331418
ENSMUSG00000053091	-0.947890267
ENSMUSG00000024617	-0.425673626
	0.64109201
	-0.222324651
ENSMUSG00000078675; ENSMUSG00000078686; ENSMUSG00000078673	3.000191902
ENSMUSG00000028039	0.140282846
ENSMUSG00000022391	1.084906533
ENSMUSG00000026003	-0.564269898
	-1.092560588
	-0.519591071
	1.502488645
ENSMUSG00000023272	-0.661465197
	-0.098935243
ENSMUSG00000003762	0.146116446
	0.386528088
	-0.704086003
	1.64179733
ENSMUSG00000040151	-1.367802538
ENSMUSG00000018565	-1.020099465
ENSMUSG00000014077	1.250850227
ENSMUSG00000018796	-0.630548619
ENSMUSG00000024667	0.684156652
	0.246052511
ENSMUSG00000031145	-1.17147199
ENSMUSG00000042688	0.915673652
ENSMUSG00000050781	0.186986423
ENSMUSG00000088639	0.152973927
ENSMUSG00000020155	0.804360185
	-0.211915778
ENSMUSG00000095407	-0.527432629
ENSMUSG00000015355	0.135265966
ENSMUSG00000050271	0.920076966
ENSMUSG00000072066; ENSMUSG00000055228	0.872068153
	-0.726875599
	0.569958403
ENSMUSG00000020173	1.092499808
	0.27133911
ENSMUSG00000094647; ENSMUSG00000095179; ENSMUSG00000096902; ENSMUSG00000094616; ENSMUSG00000096016; ENSMUSG00000096881; ENSMUSG00000093993; ENSMUSG00000095103; ENSMUSG00000094821; ENSMUSG00000095606; ENSMUSG00000094699; ENSMUSG00000095979	-0.326661648
	-1.37417307
	0.26752771
ENSMUSG00000079407	-0.341078269
	-2.182580893
ENSMUSG00000044716	1.702216897
ENSMUSG00000041272	1.094526448
	-0.002055572
	-0.095346631
	0.399160749
	0.52752769
ENSMUSG00000031433	0.078715546
ENSMUSG00000033909	2.430079132
ENSMUSG00000001507	0.733903014
ENSMUSG00000026576	-1.541227441
	-0.31418911
ENSMUSG00000091679	-0.612225389
ENSMUSG00000015957	0.193649516
ENSMUSG00000045969	-1.42691905
	0.060331118
	0.01703551
ENSMUSG00000040860	-0.305167156
ENSMUSG00000020899	-0.661700686
	-0.094525251
	-1.092670315
ENSMUSG00000027581	1.837895289
	-0.119011595
	-1.664895107
	2.035393059
	-0.523443321
ENSMUSG00000021219	1.205898601
	-1.61609917
ENSMUSG00000019828	0.822091958
	-0.417658257
ENSMUSG00000038695	-0.008704511
ENSMUSG00000040850	0.095099168
ENSMUSG00000031714	1.005091791
	-0.531971399
	-0.513009437
	-0.158031935
	-1.091923726
ENSMUSG00000040451	-0.362565624
	-0.085222461
	-0.221212048
ENSMUSG00000055632	0.600071278
ENSMUSG00000079484	0.427748526
	0.877291123
	1.384372971
	0.490725084
ENSMUSG00000057455	-2.447870566
ENSMUSG00000033128	0.809110578
	-0.462491024
ENSMUSG00000019846	-0.396043695
	0.30203095
ENSMUSG00000086923	0.387546437
ENSMUSG00000078949	0.903386392
ENSMUSG00000022945	0.179211876
	-0.746487796
ENSMUSG00000046380	1.879412813
ENSMUSG00000021731	0.032162941
ENSMUSG00000090247	0.188931101
ENSMUSG00000023723; ENSMUSG00000098375	-0.296218555
ENSMUSG00000023968	-0.553725621
ENSMUSG00000029304	0.194540292
ENSMUSG00000063253	-0.892493516
	0.908157958
ENSMUSG00000073725	0.654077066
ENSMUSG00000073956	-1.32595397
ENSMUSG00000090439	0.392006945
ENSMUSG00000048497	2.219624223
	-0.050596888
ENSMUSG00000046804	1.951977005
	0.249807238
ENSMUSG00000039745	1.267628249
ENSMUSG00000000028	0.41406332
ENSMUSG00000033024	0.896346482
ENSMUSG00000019947	-0.759442138
	-0.806213602
	2.184909932
ENSMUSG00000066704	0.311258521
	-0.878200726
ENSMUSG00000030701	-1.379262494
	1.141278014
	-0.03248477
	-0.369944283
	1.314536222
ENSMUSG00000026494	-0.703581972
ENSMUSG00000028364	-0.106376169
	0.915523397
ENSMUSG00000085489	0.281572808
	-0.09800421
ENSMUSG00000071481	-0.070873649
ENSMUSG00000075137	1.104609717
ENSMUSG00000029209	-0.329529575
	0.203586258
ENSMUSG00000043282	-0.244548613
ENSMUSG00000047227	0.48896312
ENSMUSG00000039219	-0.727218333
ENSMUSG00000021111	-2.07040371
ENSMUSG00000001910	-0.083306886
ENSMUSG00000048003	1.772045408
	-0.433342952
ENSMUSG00000058252	-0.829719868
	1.265165605
	-0.083230904
	0.069920674
ENSMUSG00000047143	-1.704784546
	-1.520065618
	-1.343920548
ENSMUSG00000017390	-1.669959191
	-0.084347311
ENSMUSG00000025060	-1.896542349
	-0.699330863
ENSMUSG00000026069	0.299320596
	3.016769428
ENSMUSG00000037705	-3.07785529
ENSMUSG00000091896	0.228759409
ENSMUSG00000022351	-0.336760406
ENSMUSG00000025266	-0.328188008
ENSMUSG00000020265	0.267171791
ENSMUSG00000062619	0.68206925
ENSMUSG00000075120	1.337827901
ENSMUSG00000030243	0.431962203
	0.848965757
	-0.161014121
ENSMUSG00000084663	-2.210488825
ENSMUSG00000099095	-1.170345045
ENSMUSG00000027030	0.50585091
	-2.636589849
	0.762415165
ENSMUSG00000063600	0.75724525
ENSMUSG00000032548	-0.539702343
	-2.200720631
	-0.348276182
	0.733427291
ENSMUSG00000051956	1.040153469
ENSMUSG00000079508; ENSMUSG00000049233	0.321375348
	-0.30466707
ENSMUSG00000025855	1.995034259
ENSMUSG00000065395	-1.634706763
ENSMUSG00000017485	2.137592309
	-1.400657002
	-1.046145561
ENSMUSG00000090641	-0.34790711
	-0.660374868
ENSMUSG00000062464	-1.099321866
ENSMUSG00000061533	1.998987278
ENSMUSG00000044337	0.634159005
ENSMUSG00000017146	-1.402972582
ENSMUSG00000006050	1.220284618
ENSMUSG00000037386	-0.157355436
ENSMUSG00000079522	0.576151767
ENSMUSG00000053545	-0.020644057
	-0.901619942
	-0.994318478
	0.288699813
ENSMUSG00000029861	-0.795163351
ENSMUSG00000051951	-1.968893835
ENSMUSG00000009216	0.274238458
ENSMUSG00000039540	-1.09091891
	-0.023228824
ENSMUSG00000018916	-1.046647231
ENSMUSG00000019718	0.826171064
ENSMUSG00000091931; ENSMUSG00000041716	0.159773366
ENSMUSG00000062604	1.058977198
ENSMUSG00000018322	-1.106848342
	0.223468202
	-0.048698109
	0.550551963
	0.146346372
ENSMUSG00000001739	-0.566761186
ENSMUSG00000054792	-0.565887941
ENSMUSG00000052407	1.18111134
ENSMUSG00000048787	0.264129637
	0.246647289
	-1.87461573
ENSMUSG00000008167	-1.968745782
	1.13891241
ENSMUSG00000021306	0.561119344
ENSMUSG00000095679; ENSMUSG00000096261; ENSMUSG00000095613; ENSMUSG00000093794; ENSMUSG00000094333; ENSMUSG00000095271	-0.117064675
ENSMUSG00000028626	-1.229731602
	1.433722726
	-0.752001638
ENSMUSG00000046027	-0.050907836
	-0.885952572
ENSMUSG00000005936	0.274034241
	0.415834639
	-0.343992441
	-0.491006419
	0.285102915
	0.898292215
ENSMUSG00000020646	0.760052233
	-0.962334347
ENSMUSG00000069712	0.163545939
ENSMUSG00000023931	0.089352475
ENSMUSG00000013155	-0.014570012
ENSMUSG00000024750	1.02211438
ENSMUSG00000022211	-1.190931426
	0.85651091
	1.398908587
ENSMUSG00000020785	0.582012526
ENSMUSG00000038044	0.340472449
	-0.855797803
ENSMUSG00000040111	0.839653385
	1.477446072
ENSMUSG00000051297	-0.492431508
	0.969896723
ENSMUSG00000094011	0.738331652
ENSMUSG00000026251	-0.109659953
	0.116804186
ENSMUSG00000095667	-1.40998887
	0.134365217
ENSMUSG00000000385	-0.914576012
ENSMUSG00000024429	-0.97804116
ENSMUSG00000039661	-0.11637357
	-0.483944448
	-0.263085246
ENSMUSG00000090000	-2.206069543
ENSMUSG00000041685	-0.168176468
ENSMUSG00000025533	-0.729371729
ENSMUSG00000097237	0.300298594
ENSMUSG00000022112	1.0040893
	0.797157318
	0.227950803
ENSMUSG00000003271	-1.004581758
ENSMUSG00000055200	-0.74001961
ENSMUSG00000073551	-0.308247788
	-1.488884083
ENSMUSG00000051716	-0.844001463
ENSMUSG00000036916	1.06566572
ENSMUSG00000058006	0.50823297
	-0.594839514
ENSMUSG00000063903	0.075174587
	-0.832055744
ENSMUSG00000044772	1.154857029
ENSMUSG00000097729	1.049196615
ENSMUSG00000000792	-1.285992848
ENSMUSG00000068009	-0.877593999
ENSMUSG00000034891	1.501926795
ENSMUSG00000052229	-0.398651815
	-0.873734642
ENSMUSG00000047735	-0.630031735
	-0.080711508
ENSMUSG00000073412	0.817114395
ENSMUSG00000040254	-0.385485098
	-0.706015006
ENSMUSG00000094378	-0.460742756
	-1.096807022
	0.97052969
ENSMUSG00000002341	0.613625273
ENSMUSG00000015222	1.006183645
ENSMUSG00000034968	-0.641620962
ENSMUSG00000020219	0.822758493
ENSMUSG00000091376	-1.03735226
ENSMUSG00000029229	1.189345847
ENSMUSG00000031799	-2.640766278
	0.389190955
	0.307845922
ENSMUSG00000037246	0.081994545
	-1.324902867
ENSMUSG00000086657	0.09547988
ENSMUSG00000072966	-0.129230763
	-0.163967613
ENSMUSG00000023980	-1.117787169
	2.826185616
ENSMUSG00000056436	-1.94484579
ENSMUSG00000022246	-0.223378334
ENSMUSG00000051243	1.612813063
ENSMUSG00000040852	0.823189717
	2.18232444
ENSMUSG00000023999	-0.115242562
ENSMUSG00000034913	0.395051637
ENSMUSG00000001998	0.773644389
ENSMUSG00000030451	-0.342728825
	0.088612395
ENSMUSG00000027131	-0.585800532
ENSMUSG00000034602	-1.137060656
ENSMUSG00000026068	0.840837743
	-0.342033273
ENSMUSG00000056863	-0.569473299
ENSMUSG00000088015	-0.033163629
ENSMUSG00000059610	1.258003722
ENSMUSG00000066894	1.03473837
ENSMUSG00000049630	0.843027969
ENSMUSG00000041757	0.609896904
	0.17240021
ENSMUSG00000032998	-1.010771517
	0.967814266
	-1.311393197
ENSMUSG00000022892	0.14946676
ENSMUSG00000020839	0.345952271
ENSMUSG00000067529	-1.883433135
ENSMUSG00000006014	0.7118722
ENSMUSG00000074519; ENSMUSG00000078898; ENSMUSG00000095545; ENSMUSG00000089756; ENSMUSG00000095199; ENSMUSG00000078866; ENSMUSG00000074521	0.910239775
ENSMUSG00000019689	0.016361644
ENSMUSG00000051323	-1.116628987
ENSMUSG00000038485	-0.51035185
ENSMUSG00000038984	0.737982633
